vehID;Standort;Dep/Arr;Uhrzeit(Soll);umlaufstatus(Depot/Umlauf);Uhrzeit(Ist);Spalte1;Spalte2
34;68;1;394;1;380;;
34;68;0;394;1;394;;
34;68;1;397;1;394;;
34;68;0;397;1;397;;
34;92;1;440;1;397;;
34;92;0;440;1;440;;
34;169;1;453;0;440;;
35;161;0;333;1;333;;
35;74;1;335;1;333;;
35;74;0;335;1;335;;
35;2;1;375;1;335;;
35;2;0;375;1;375;;
35;108;1;392;1;375;;
35;108;0;392;1;392;;
35;108;1;399;1;392;;
35;108;0;399;1;399;;
35;15;1;425;1;399;;
35;15;0;425;1;425;;
35;15;1;427;1;425;;
35;15;0;427;1;427;;
35;62;1;448;1;427;;
35;62;0;448;1;448;;
35;108;1;449;1;448;;
35;108;0;449;1;449;;
35;108;1;459;1;449;;
35;108;0;459;1;459;;
35;15;1;485;1;459;;
35;15;0;485;1;485;;
35;15;1;495;1;485;;
35;15;0;495;1;495;;
35;6;1;535;1;495;;
35;6;0;535;1;535;;
35;6;1;540;1;535;;
35;6;0;540;1;540;;
35;24;1;566;1;540;;
35;24;0;566;1;566;;
35;7;1;576;1;566;;
35;7;0;576;1;576;;
35;7;1;604;1;576;;
35;7;0;604;1;604;;
35;4;1;625;1;604;;
35;4;0;625;1;625;;
35;2;1;638;1;625;;
35;2;0;638;1;638;;
35;74;1;677;1;638;;
35;74;0;677;1;677;;
35;161;1;679;0;677;;
35;161;0;805;1;805;;
35;17;1;825;1;805;;
35;17;0;825;1;825;;
35;76;1;849;1;825;;
35;76;0;849;1;849;;
35;76;1;850;1;849;;
35;76;0;850;1;850;;
35;16;1;888;1;850;;
35;16;0;888;1;888;;
35;33;1;889;1;888;;
35;33;0;889;1;889;;
35;33;1;895;1;889;;
35;33;0;895;1;895;;
35;18;1;934;1;895;;
35;18;0;934;1;934;;
35;18;1;937;1;934;;
35;18;0;937;1;937;;
35;16;1;980;1;937;;
35;16;0;980;1;980;;
35;88;1;981;1;980;;
35;88;0;981;1;981;;
35;88;1;985;1;981;;
35;88;0;985;1;985;;
35;5;1;1030;1;985;;
35;5;0;1030;1;1030;;
35;5;1;1035;1;1030;;
35;5;0;1035;1;1035;;
35;6;1;1075;1;1035;;
35;6;0;1075;1;1075;;
35;53;1;1104;1;1075;;
35;53;0;1104;1;1104;;
35;53;1;1105;1;1104;;
35;53;0;1105;1;1105;;
35;4;1;1135;1;1105;;
35;4;0;1135;1;1135;;
35;4;1;1140;1;1135;;
35;4;0;1140;1;1140;;
35;26;1;1162;1;1140;;
35;26;0;1162;1;1162;;
35;89;1;1170;1;1162;;
35;89;0;1170;1;1170;;
35;89;1;1196;1;1170;;
35;89;0;1196;1;1196;;
35;16;1;1223;1;1196;;
35;16;0;1223;1;1223;;
35;33;1;1224;1;1223;;
35;33;0;1224;1;1224;;
35;33;1;1255;1;1224;;
35;33;0;1255;1;1255;;
35;18;1;1310;1;1255;;
35;18;0;1310;1;1310;;
35;161;1;1325;0;1310;;
36;168;0;333;1;333;;
36;6;1;345;1;333;;
36;6;0;345;1;345;;
36;80;1;355;1;345;;
36;80;0;355;1;355;;
36;80;1;357;1;355;;
36;80;0;357;1;357;;
36;29;1;370;1;357;;
36;29;0;370;1;370;;
36;29;1;375;1;370;;
36;29;0;375;1;375;;
36;30;1;403;1;375;;
36;30;0;403;1;403;;
36;35;1;417;1;403;;
36;35;0;417;1;417;;
36;6;1;445;1;417;;
36;6;0;445;1;445;;
36;6;1;450;1;445;;
36;6;0;450;1;450;;
36;75;1;476;1;450;;
36;75;0;476;1;476;;
36;75;1;479;1;476;;
36;75;0;479;1;479;;
36;4;1;505;1;479;;
36;4;0;505;1;505;;
36;6;1;505;1;505;;
36;6;0;505;1;505;;
36;6;1;510;1;505;;
36;6;0;510;1;510;;
36;75;1;536;1;510;;
36;75;0;536;1;536;;
36;75;1;539;1;536;;
36;75;0;539;1;539;;
36;4;1;565;1;539;;
36;4;0;565;1;565;;
36;6;1;565;1;565;;
36;6;0;565;1;565;;
36;6;1;570;1;565;;
36;6;0;570;1;570;;
36;75;1;596;1;570;;
36;75;0;596;1;596;;
36;75;1;599;1;596;;
36;75;0;599;1;599;;
36;4;1;625;1;599;;
36;4;0;625;1;690;;
36;6;1;625;1;690;;
36;6;0;625;1;690;;
36;75;1;651;1;690;;
36;75;0;651;1;716;;
36;75;1;654;1;716;;
36;75;0;654;1;719;;
36;4;1;680;1;719;;
36;4;0;680;1;745;;
36;6;1;680;1;745;;
36;6;0;680;1;745;;
36;6;1;685;1;745;;
36;6;0;685;1;750;;
36;75;1;711;1;750;;
36;75;0;711;1;776;;
36;75;1;714;1;776;;
36;75;0;714;1;779;;
36;4;1;740;1;779;;
36;4;0;740;1;805;;
36;4;1;745;1;805;;
36;4;0;745;1;810;;
36;6;1;765;1;810;;
36;6;0;765;1;830;;
36;1;1;769;1;830;;
36;1;0;769;1;834;;
36;1;1;780;1;834;;
36;1;0;780;1;845;;
36;10;1;835;1;845;;
36;10;0;835;1;900;;
36;96;1;835;1;900;;
36;96;0;835;1;900;;
36;96;1;837;1;900;;
36;96;0;837;1;902;;
36;1;1;895;1;902;;
36;1;0;895;1;960;;
36;1;1;918;1;960;;
36;1;0;918;1;983;;
36;31;1;951;1;983;;
36;31;0;951;1;1016;;
36;10;1;996;1;1016;;
36;10;0;996;1;1061;;
36;96;1;996;1;1061;;
36;96;0;996;1;1061;;
36;96;1;1019;1;1061;;
36;96;0;1019;1;1084;;
36;1;1;1074;1;1084;;
36;1;0;1074;1;1139;;
36;168;1;1086;0;1139;;
37;161;0;333;1;333;;
37;18;1;348;1;333;;
37;18;0;348;1;348;;
37;16;1;388;1;348;;
37;16;0;388;1;388;;
37;33;1;389;1;388;;
37;33;0;389;1;389;;
37;33;1;415;1;389;;
37;33;0;415;1;415;;
37;76;1;453;1;415;;
37;76;0;453;1;453;;
37;161;1;466;0;453;;
37;161;0;693;1;693;;
37;74;1;695;1;693;;
37;74;0;695;1;695;;
37;2;1;735;1;695;;
37;2;0;735;1;735;;
37;4;1;750;1;735;;
37;4;0;750;1;750;;
37;6;1;770;1;750;;
37;6;0;770;1;770;;
37;88;1;774;1;770;;
37;88;0;774;1;774;;
37;88;1;775;1;774;;
37;88;0;775;1;775;;
37;5;1;820;1;775;;
37;5;0;820;1;820;;
37;161;1;840;0;820;;
37;161;0;965;1;965;;
37;17;1;985;1;965;;
37;17;0;985;1;985;;
37;18;1;1010;1;985;;
37;18;0;1010;1;1010;;
37;108;1;1021;1;1010;;
37;108;0;1021;1;1021;;
37;108;1;1049;1;1021;;
37;108;0;1049;1;1049;;
37;15;1;1070;1;1049;;
37;15;0;1070;1;1070;;
37;15;1;1073;1;1070;;
37;15;0;1073;1;1073;;
37;62;1;1094;1;1073;;
37;62;0;1094;1;1094;;
37;108;1;1095;1;1094;;
37;108;0;1095;1;1095;;
37;108;1;1109;1;1095;;
37;108;0;1109;1;1109;;
37;15;1;1130;1;1109;;
37;15;0;1130;1;1130;;
37;15;1;1133;1;1130;;
37;15;0;1133;1;1133;;
37;62;1;1154;1;1133;;
37;62;0;1154;1;1154;;
37;108;1;1155;1;1154;;
37;108;0;1155;1;1155;;
37;108;1;1169;1;1155;;
37;108;0;1169;1;1169;;
37;15;1;1190;1;1169;;
37;15;0;1190;1;1190;;
37;161;1;1210;0;1190;;
38;168;0;334;1;334;;
38;145;1;347;1;334;;
38;145;0;347;1;347;;
38;4;1;370;1;347;;
38;4;0;370;1;370;;
38;6;1;370;1;370;;
38;6;0;370;1;370;;
38;6;1;375;1;370;;
38;6;0;375;1;375;;
38;80;1;387;1;375;;
38;80;0;387;1;387;;
38;29;1;400;1;387;;
38;29;0;400;1;400;;
38;6;1;401;1;400;;
38;6;0;401;1;401;;
38;6;1;405;1;401;;
38;6;0;405;1;405;;
38;45;1;424;1;405;;
38;45;0;424;1;424;;
38;45;1;440;1;424;;
38;45;0;440;1;440;;
38;29;1;460;1;440;;
38;29;0;460;1;460;;
38;6;1;461;1;460;;
38;6;0;461;1;461;;
38;6;1;465;1;461;;
38;6;0;465;1;465;;
38;45;1;497;1;465;;
38;45;0;497;1;497;;
38;45;1;500;1;497;;
38;45;0;500;1;500;;
38;29;1;520;1;500;;
38;29;0;520;1;520;;
38;6;1;521;1;520;;
38;6;0;521;1;521;;
38;6;1;525;1;521;;
38;6;0;525;1;525;;
38;45;1;544;1;525;;
38;45;0;544;1;544;;
38;45;1;560;1;544;;
38;45;0;560;1;560;;
38;29;1;580;1;560;;
38;29;0;580;1;580;;
38;6;1;581;1;580;;
38;6;0;581;1;581;;
38;6;1;585;1;581;;
38;6;0;585;1;585;;
38;45;1;617;1;585;;
38;45;0;617;1;652;;
38;87;1;625;1;652;;
38;87;0;625;1;660;;
38;87;1;640;1;660;;
38;87;0;640;1;675;;
38;87;1;655;1;675;;
38;87;0;655;1;690;;
38;87;1;670;1;690;;
38;87;0;670;1;705;;
38;87;1;685;1;705;;
38;87;0;685;1;720;;
38;87;1;700;1;720;;
38;87;0;700;1;735;;
38;87;1;715;1;735;;
38;87;0;715;1;750;;
38;87;1;730;1;750;;
38;87;0;730;1;765;;
38;87;1;745;1;765;;
38;87;0;745;1;780;;
38;87;1;760;1;780;;
38;87;0;760;1;795;;
38;87;1;775;1;795;;
38;87;0;775;1;810;;
38;87;1;790;1;810;;
38;87;0;790;1;825;;
38;168;1;801;0;825;;
38;168;0;850;1;850;;
38;14;1;860;1;850;;
38;14;0;860;1;860;;
38;64;1;889;1;860;;
38;64;0;889;1;889;;
38;13;1;890;1;889;;
38;13;0;890;1;890;;
38;14;1;918;1;890;;
38;14;0;918;1;918;;
38;14;1;920;1;918;;
38;14;0;920;1;920;;
38;64;1;949;1;920;;
38;64;0;949;1;949;;
38;13;1;950;1;949;;
38;13;0;950;1;950;;
38;14;1;978;1;950;;
38;14;0;978;1;978;;
38;14;1;980;1;978;;
38;14;0;980;1;980;;
38;64;1;1009;1;980;;
38;64;0;1009;1;1009;;
38;13;1;1010;1;1009;;
38;13;0;1010;1;1010;;
38;14;1;1038;1;1010;;
38;14;0;1038;1;1038;;
38;14;1;1040;1;1038;;
38;14;0;1040;1;1040;;
38;64;1;1069;1;1040;;
38;64;0;1069;1;1069;;
38;13;1;1070;1;1069;;
38;13;0;1070;1;1070;;
38;14;1;1098;1;1070;;
38;14;0;1098;1;1098;;
38;168;1;1108;0;1098;;
39;162;0;334;1;334;;
39;32;1;358;1;334;;
39;32;0;358;1;358;;
39;82;1;399;1;358;;
39;82;0;399;1;399;;
39;66;1;399;1;399;;
39;66;0;399;1;399;;
39;66;1;401;1;399;;
39;66;0;401;1;401;;
39;1;1;457;1;401;;
39;1;0;457;1;457;;
39;3;1;463;1;457;;
39;3;0;463;1;463;;
39;3;1;464;1;463;;
39;3;0;464;1;464;;
39;4;1;477;1;464;;
39;4;0;477;1;477;;
39;4;1;480;1;477;;
39;4;0;480;1;480;;
39;35;1;500;1;480;;
39;35;0;500;1;500;;
39;35;1;507;1;500;;
39;35;0;507;1;507;;
39;6;1;535;1;507;;
39;6;0;535;1;535;;
39;29;1;535;1;535;;
39;29;0;535;1;535;;
39;29;1;555;1;535;;
39;29;0;555;1;555;;
39;30;1;583;1;555;;
39;30;0;583;1;583;;
39;6;1;584;1;583;;
39;6;0;584;1;584;;
39;6;1;600;1;584;;
39;6;0;600;1;600;;
39;55;1;641;1;600;;
39;55;0;641;1;641;;
39;52;1;641;1;641;;
39;52;0;641;1;641;;
39;52;1;647;1;641;;
39;52;0;647;1;647;;
39;51;1;685;1;647;;
39;51;0;685;1;685;;
39;51;1;688;1;685;;
39;51;0;688;1;688;;
39;52;1;728;1;688;;
39;52;0;728;1;728;;
39;78;1;736;1;728;;
39;78;0;736;1;736;;
39;78;1;753;1;736;;
39;78;0;753;1;753;;
39;72;1;808;1;753;;
39;72;0;808;1;808;;
39;85;1;808;1;808;;
39;85;0;808;1;808;;
39;71;1;834;1;808;;
39;71;0;834;1;834;;
39;71;1;838;1;834;;
39;71;0;838;1;838;;
39;72;1;868;1;838;;
39;72;0;868;1;868;;
39;85;1;868;1;868;;
39;85;0;868;1;868;;
39;71;1;894;1;868;;
39;71;0;894;1;894;;
39;71;1;898;1;894;;
39;71;0;898;1;898;;
39;72;1;928;1;898;;
39;72;0;928;1;928;;
39;85;1;928;1;928;;
39;85;0;928;1;928;;
39;71;1;954;1;928;;
39;71;0;954;1;954;;
39;71;1;958;1;954;;
39;71;0;958;1;958;;
39;72;1;988;1;958;;
39;72;0;988;1;988;;
39;162;1;1012;0;988;;
40;160;0;336;1;336;;
40;22;1;340;1;336;;
40;22;0;340;1;340;;
40;0;1;352;1;340;;
40;0;0;352;1;352;;
40;1;1;386;1;352;;
40;1;0;386;1;386;;
40;1;1;393;1;386;;
40;1;0;393;1;393;;
40;121;1;427;1;393;;
40;121;0;427;1;427;;
40;23;1;446;1;427;;
40;23;0;446;1;446;;
40;23;1;454;1;446;;
40;23;0;454;1;454;;
40;9;1;506;1;454;;
40;9;0;506;1;506;;
40;4;1;510;1;506;;
40;4;0;510;1;510;;
40;12;1;525;1;510;;
40;12;0;525;1;525;;
40;160;1;559;0;525;;
40;160;0;824;1;824;;
40;10;1;848;1;824;;
40;10;0;848;1;848;;
40;0;1;894;1;848;;
40;0;0;894;1;894;;
40;1;1;928;1;894;;
40;1;0;928;1;928;;
40;6;1;933;1;928;;
40;6;0;933;1;933;;
40;6;1;945;1;933;;
40;6;0;945;1;945;;
40;58;1;967;1;945;;
40;58;0;967;1;967;;
40;58;1;972;1;967;;
40;58;0;972;1;972;;
40;4;1;1000;1;972;;
40;4;0;1000;1;1000;;
40;4;1;1005;1;1000;;
40;4;0;1005;1;1005;;
40;6;1;1034;1;1005;;
40;6;0;1034;1;1034;;
40;1;1;1038;1;1034;;
40;1;0;1038;1;1038;;
40;1;1;1043;1;1038;;
40;1;0;1043;1;1043;;
40;31;1;1076;1;1043;;
40;31;0;1076;1;1076;;
40;10;1;1121;1;1076;;
40;10;0;1121;1;1121;;
40;10;1;1148;1;1121;;
40;10;0;1148;1;1148;;
40;11;1;1187;1;1148;;
40;11;0;1187;1;1187;;
40;160;1;1198;0;1187;;
41;166;0;336;1;336;;
41;23;1;345;1;336;;
41;23;0;345;1;345;;
41;9;1;390;1;345;;
41;9;0;390;1;390;;
41;75;1;403;1;390;;
41;75;0;403;1;403;;
41;75;1;404;1;403;;
41;75;0;404;1;404;;
41;4;1;430;1;404;;
41;4;0;430;1;430;;
41;166;1;449;0;430;;
41;166;0;805;1;805;;
41;23;1;814;1;805;;
41;23;0;814;1;814;;
41;9;1;866;1;814;;
41;9;0;866;1;866;;
41;9;1;868;1;866;;
41;9;0;868;1;868;;
41;57;1;918;1;868;;
41;57;0;918;1;918;;
41;166;1;927;0;918;;
41;166;0;993;1;993;;
41;73;1;1001;1;993;;
41;73;0;1001;1;1001;;
41;82;1;1045;1;1001;;
41;82;0;1045;1;1045;;
41;66;1;1045;1;1045;;
41;66;0;1045;1;1045;;
41;66;1;1048;1;1045;;
41;66;0;1048;1;1048;;
41;19;1;1091;1;1048;;
41;19;0;1091;1;1091;;
41;73;1;1091;1;1091;;
41;73;0;1091;1;1091;;
41;9;1;1136;1;1091;;
41;9;0;1136;1;1136;;
41;9;1;1138;1;1136;;
41;9;0;1138;1;1138;;
41;19;1;1188;1;1138;;
41;19;0;1188;1;1188;;
41;166;1;1196;0;1188;;
42;167;0;337;1;337;;
42;116;1;347;1;337;;
42;116;0;347;1;347;;
42;9;1;388;1;347;;
42;9;0;388;1;388;;
42;9;1;398;1;388;;
42;9;0;398;1;398;;
42;156;1;418;1;398;;
42;156;0;418;1;418;;
42;89;1;428;1;418;;
42;89;0;428;1;428;;
42;89;1;446;1;428;;
42;89;0;446;1;446;;
42;16;1;479;1;446;;
42;16;0;479;1;479;;
42;33;1;480;1;479;;
42;33;0;480;1;480;;
42;118;1;510;1;480;;
42;118;0;510;1;510;;
42;167;1;512;0;510;;
42;167;0;943;1;943;;
42;54;1;955;1;943;;
42;54;0;955;1;955;;
42;33;1;977;1;955;;
42;33;0;977;1;977;;
42;25;1;978;1;977;;
42;25;0;978;1;978;;
42;25;1;980;1;978;;
42;25;0;980;1;980;;
42;15;1;1025;1;980;;
42;15;0;1025;1;1025;;
42;16;1;1069;1;1025;;
42;16;0;1069;1;1069;;
42;33;1;1070;1;1069;;
42;33;0;1070;1;1070;;
42;33;1;1080;1;1070;;
42;33;0;1080;1;1080;;
42;118;1;1110;1;1080;;
42;118;0;1110;1;1110;;
42;167;1;1112;0;1110;;
42;167;0;1136;1;1136;;
42;44;1;1138;1;1136;;
42;44;0;1138;1;1138;;
42;29;1;1167;1;1138;;
42;29;0;1167;1;1167;;
42;167;1;1189;0;1167;;
43;160;0;337;1;337;;
43;96;1;360;1;337;;
43;96;0;360;1;360;;
43;1;1;415;1;360;;
43;1;0;415;1;415;;
43;88;1;415;1;415;;
43;88;0;415;1;415;;
43;89;1;440;1;415;;
43;89;0;440;1;440;;
43;160;1;466;0;440;;
43;160;0;920;1;920;;
43;0;1;935;1;920;;
43;0;0;935;1;935;;
43;37;1;989;1;935;;
43;37;0;989;1;989;;
43;38;1;990;1;989;;
43;38;0;990;1;990;;
43;38;1;995;1;990;;
43;38;0;995;1;995;;
43;31;1;1040;1;995;;
43;31;0;1040;1;1040;;
43;160;1;1055;0;1040;;
44;162;0;339;1;339;;
44;28;1;347;1;339;;
44;28;0;347;1;347;;
44;27;1;384;1;347;;
44;27;0;384;1;384;;
44;28;1;428;1;384;;
44;28;0;428;1;428;;
44;49;1;432;1;428;;
44;49;0;432;1;432;;
44;32;1;456;1;432;;
44;32;0;456;1;456;;
44;32;1;457;1;456;;
44;32;0;457;1;457;;
44;82;1;485;1;457;;
44;82;0;485;1;485;;
44;162;1;491;0;485;;
44;162;0;919;1;919;;
44;49;1;925;1;919;;
44;49;0;925;1;925;;
44;59;1;965;1;925;;
44;59;0;965;1;965;;
44;51;1;987;1;965;;
44;51;0;987;1;987;;
44;51;1;988;1;987;;
44;51;0;988;1;988;;
44;52;1;1028;1;988;;
44;52;0;1028;1;1028;;
44;49;1;1032;1;1028;;
44;49;0;1032;1;1032;;
44;32;1;1056;1;1032;;
44;32;0;1056;1;1056;;
44;32;1;1057;1;1056;;
44;32;0;1057;1;1057;;
44;82;1;1085;1;1057;;
44;82;0;1085;1;1085;;
44;69;1;1088;1;1085;;
44;69;0;1088;1;1088;;
44;69;1;1097;1;1088;;
44;69;0;1097;1;1097;;
44;70;1;1132;1;1097;;
44;70;0;1132;1;1132;;
44;162;1;1143;0;1132;;
45;25;0;341;1;801;;
45;4;1;345;1;801;;
45;4;0;345;1;805;;
45;6;1;345;1;805;;
45;6;0;345;1;805;;
45;6;1;350;1;805;;
45;6;0;350;1;810;;
45;75;1;376;1;810;;
45;75;0;376;1;836;;
45;75;1;379;1;836;;
45;75;0;379;1;839;;
45;4;1;405;1;839;;
45;4;0;405;1;865;;
45;4;1;410;1;865;;
45;4;0;410;1;870;;
45;6;1;430;1;870;;
45;6;0;430;1;890;;
45;168;1;442;0;890;;
45;168;0;902;1;341;;
45;75;1;920;1;341;;
45;75;0;920;1;359;;
45;4;1;946;1;359;;
45;4;0;946;1;385;;
45;4;1;951;1;385;;
45;4;0;951;1;390;;
45;6;1;971;1;390;;
45;6;0;971;1;410;;
45;6;1;996;1;410;;
45;6;0;996;1;435;;
45;42;1;1015;1;435;;
45;42;0;1015;1;454;;
45;42;1;1031;1;454;;
45;42;0;1031;1;470;;
45;29;1;1051;1;470;;
45;29;0;1051;1;490;;
45;67;1;1061;1;490;;
45;67;0;1061;1;500;;
45;6;1;1081;1;500;;
45;6;0;1081;1;520;;
45;6;1;1086;1;520;;
45;6;0;1086;1;525;;
45;58;1;1108;1;525;;
45;58;0;1108;1;547;;
45;58;1;1113;1;547;;
45;58;0;1113;1;552;;
45;4;1;1141;1;552;;
45;4;0;1141;1;580;;
45;6;1;1141;1;580;;
45;6;0;1141;1;580;;
45;6;1;1146;1;580;;
45;6;0;1146;1;585;;
45;58;1;1168;1;585;;
45;58;0;1168;1;607;;
45;58;1;1173;1;607;;
45;58;0;1173;1;612;;
45;4;1;1201;1;612;;
45;4;0;1201;1;640;;
45;87;1;1205;1;640;;
45;87;0;1205;1;644;;
45;87;1;1206;1;644;;
45;87;0;1206;1;645;;
45;87;1;1221;1;645;;
45;87;0;1221;1;660;;
45;4;1;1225;1;660;;
45;4;0;1225;1;720;;
45;6;1;1225;1;720;;
45;6;0;1225;1;720;;
45;55;1;1266;1;720;;
45;55;0;1266;1;761;;
45;55;1;1269;1;761;;
45;55;0;1269;1;764;;
45;25;1;1306;1;764;;
45;168;0;1306;1;902;;
45;1;1;1318;1;902;;
45;1;0;1318;1;914;;
45;82;1;1374;1;914;;
45;82;0;1374;1;970;;
45;7;1;1395;1;970;;
45;7;0;1395;1;991;;
45;7;1;1398;1;991;;
45;7;0;1398;1;994;;
45;4;1;1419;1;994;;
45;4;0;1419;1;1015;;
45;4;1;1424;1;1015;;
45;4;0;1424;1;1020;;
45;4;0;1424;404;;;
46;167;0;342;1;342;;
46;41;1;361;1;342;;
46;41;0;361;1;361;;
46;29;1;415;1;361;;
46;29;0;415;1;415;;
46;33;1;419;1;415;;
46;33;0;419;1;419;;
46;33;1;420;1;419;;
46;33;0;420;1;420;;
46;118;1;450;1;420;;
46;118;0;450;1;450;;
46;167;1;452;0;450;;
46;167;0;998;1;998;;
46;44;1;1000;1;998;;
46;44;0;1000;1;1000;;
46;33;1;1030;1;1000;;
46;33;0;1030;1;1030;;
46;29;1;1035;1;1030;;
46;29;0;1035;1;1035;;
46;30;1;1063;1;1035;;
46;30;0;1063;1;1063;;
46;39;1;1085;1;1063;;
46;39;0;1085;1;1085;;
46;39;1;1090;1;1085;;
46;39;0;1090;1;1090;;
46;40;1;1113;1;1090;;
46;40;0;1113;1;1113;;
46;102;1;1113;1;1113;;
46;102;0;1113;1;1113;;
46;102;1;1115;1;1113;;
46;102;0;1115;1;1115;;
46;39;1;1140;1;1115;;
46;39;0;1140;1;1140;;
46;142;1;1156;1;1140;;
46;142;0;1156;1;1156;;
46;9;1;1168;1;1156;;
46;9;0;1168;1;1168;;
46;57;1;1218;1;1168;;
46;57;0;1218;1;1218;;
46;1;1;1218;1;1218;;
46;1;0;1218;1;1218;;
46;1;1;1223;1;1218;;
46;1;0;1223;1;1223;;
46;31;1;1256;1;1223;;
46;31;0;1256;1;1256;;
46;155;1;1267;1;1256;;
46;155;0;1267;1;1267;;
46;41;1;1279;1;1267;;
46;41;0;1279;1;1279;;
46;41;1;1299;1;1279;;
46;41;0;1299;1;1299;;
46;29;1;1347;1;1299;;
46;29;0;1347;1;1347;;
46;29;1;1350;1;1347;;
46;29;0;1350;1;1350;;
46;127;1;1377;1;1350;;
46;127;0;1377;1;1377;;
46;167;1;1380;0;1377;;
47;160;0;343;1;343;;
47;46;1;347;1;343;;
47;46;0;347;1;347;;
47;33;1;400;1;347;;
47;33;0;400;1;400;;
47;29;1;405;1;400;;
47;29;0;405;1;405;;
47;46;1;464;1;405;;
47;46;0;464;1;464;;
47;160;1;468;0;464;;
47;160;0;927;1;927;;
47;0;1;942;1;927;;
47;0;0;942;1;942;;
47;109;1;980;1;942;;
47;109;0;980;1;980;;
47;109;1;995;1;980;;
47;109;0;995;1;995;;
47;0;1;1031;1;995;;
47;0;0;1031;1;1031;;
47;0;1;1055;1;1031;;
47;0;0;1055;1;1055;;
47;37;1;1109;1;1055;;
47;37;0;1109;1;1109;;
47;38;1;1110;1;1109;;
47;38;0;1110;1;1110;;
47;38;1;1115;1;1110;;
47;38;0;1115;1;1115;;
47;31;1;1160;1;1115;;
47;31;0;1160;1;1160;;
47;160;1;1175;0;1160;;
48;168;0;343;1;343;;
48;147;1;353;1;343;;
48;147;0;353;1;353;;
48;30;1;370;1;353;;
48;30;0;370;1;370;;
48;35;1;384;1;370;;
48;35;0;384;1;384;;
48;35;1;387;1;384;;
48;35;0;387;1;387;;
48;6;1;415;1;387;;
48;6;0;415;1;415;;
48;3;1;429;1;415;;
48;3;0;429;1;429;;
48;3;1;434;1;429;;
48;3;0;434;1;434;;
48;4;1;447;1;434;;
48;4;0;447;1;447;;
48;4;1;450;1;447;;
48;4;0;450;1;450;;
48;6;1;470;1;450;;
48;6;0;470;1;470;;
48;6;1;475;1;470;;
48;6;0;475;1;475;;
48;3;1;489;1;475;;
48;3;0;489;1;489;;
48;3;1;494;1;489;;
48;3;0;494;1;494;;
48;4;1;507;1;494;;
48;4;0;507;1;507;;
48;6;1;507;1;507;;
48;6;0;507;1;507;;
48;6;1;510;1;507;;
48;6;0;510;1;510;;
48;4;1;530;1;510;;
48;4;0;530;1;530;;
48;4;1;540;1;530;;
48;4;0;540;1;540;;
48;35;1;560;1;540;;
48;35;0;560;1;560;;
48;35;1;567;1;560;;
48;35;0;567;1;567;;
48;6;1;595;1;567;;
48;6;0;595;1;595;;
48;87;1;599;1;595;;
48;87;0;599;1;599;;
48;87;1;615;1;599;;
48;87;0;615;1;615;;
48;87;1;630;1;615;;
48;87;0;630;1;630;;
48;87;1;645;1;630;;
48;87;0;645;1;645;;
48;168;1;656;0;645;;
48;168;0;671;1;671;;
48;1;1;683;1;671;;
48;1;0;683;1;683;;
48;31;1;716;1;683;;
48;31;0;716;1;716;;
48;10;1;761;1;716;;
48;10;0;761;1;761;;
48;10;1;788;1;761;;
48;10;0;788;1;788;;
48;0;1;834;1;788;;
48;0;0;834;1;834;;
48;1;1;868;1;834;;
48;1;0;868;1;868;;
48;3;1;874;1;868;;
48;3;0;874;1;874;;
48;3;1;884;1;874;;
48;3;0;884;1;884;;
48;4;1;897;1;884;;
48;4;0;897;1;897;;
48;6;1;897;1;897;;
48;6;0;897;1;960;;
48;4;1;917;1;960;;
48;4;0;917;1;980;;
48;4;1;927;1;980;;
48;4;0;927;1;990;;
48;65;1;947;1;990;;
48;65;0;947;1;1010;;
48;65;1;954;1;1010;;
48;65;0;954;1;1017;;
48;6;1;982;1;1017;;
48;6;0;982;1;1045;;
48;6;1;1002;1;1045;;
48;6;0;1002;1;1065;;
48;45;1;1021;1;1065;;
48;45;0;1021;1;1084;;
48;45;1;1037;1;1084;;
48;45;0;1037;1;1100;;
48;29;1;1057;1;1100;;
48;29;0;1057;1;1120;;
48;29;1;1062;1;1120;;
48;29;0;1062;1;1125;;
48;30;1;1090;1;1125;;
48;30;0;1090;1;1153;;
48;29;1;1091;1;1153;;
48;29;0;1091;1;1154;;
48;29;1;1092;1;1154;;
48;29;0;1092;1;1155;;
48;30;1;1120;1;1155;;
48;30;0;1120;1;1183;;
48;168;1;1132;0;1183;;
49;165;0;343;1;343;;
49;51;1;355;1;343;;
49;51;0;355;1;355;;
49;52;1;395;1;355;;
49;52;0;395;1;395;;
49;52;1;407;1;395;;
49;52;0;407;1;407;;
49;51;1;445;1;407;;
49;51;0;445;1;445;;
49;51;1;448;1;445;;
49;51;0;448;1;448;;
49;52;1;488;1;448;;
49;52;0;488;1;488;;
49;32;1;508;1;488;;
49;32;0;508;1;508;;
49;32;1;528;1;508;;
49;32;0;528;1;528;;
49;82;1;569;1;528;;
49;82;0;569;1;569;;
49;56;1;594;1;569;;
49;56;0;594;1;594;;
49;56;1;609;1;594;;
49;56;0;609;1;609;;
49;51;1;626;1;609;;
49;51;0;626;1;626;;
49;51;1;630;1;626;;
49;51;0;630;1;630;;
49;56;1;651;1;630;;
49;56;0;651;1;651;;
49;56;1;669;1;651;;
49;56;0;669;1;669;;
49;51;1;686;1;669;;
49;51;0;686;1;686;;
49;51;1;690;1;686;;
49;51;0;690;1;690;;
49;56;1;711;1;690;;
