vehID Teilumlaufnummer Standort Dep/Arr Uhrzeit(Soll) Uhrzeit(Ist) Fahrtverspätung Gesamtverspätung
81 1 3 1 669 699 5 30
81 1 3 2 669 699 / 30
81 1 3 2 674 699 0 25
81 1 3 0 674 699 / 25
83 1 48 1 686 700 5 14
83 1 48 0 686 700 / 14
12 1 42 1 694 700 5 82
12 1 42 0 694 700 / 82
80 1 24 1 686 701 5 15
80 1 24 2 686 701 / 15
80 1 24 2 687 701 0 14
80 1 24 0 687 701 / 14
82 1 79 1 1048 703 5 29
82 1 79 2 1048 703 / 29
67 1 4 1 665 703 10 38
67 1 4 2 665 703 / 38
18 1 4 1 614 703 10 89
18 1 4 2 614 703 / 89
82 1 79 2 1050 703 0 27
82 1 79 0 1050 703 / 27
67 1 4 2 675 703 0 28
67 1 4 0 675 703 / 28
18 1 4 2 615 703 0 88
18 1 4 0 615 703 / 88
10 1 1 1 688 704 10 16
10 1 1 0 688 704 / 16
36 1 6 1 690 704 10 79
36 1 6 0 690 704 / 79
8 2 82 1 685 705 10 20
8 2 82 0 685 705 / 20
35 1 74 1 677 705 10 28
35 1 74 0 677 705 / 28
37 2 74 1 695 705 10 10
37 2 74 0 695 705 / 10
22 1 33 1 690 705 10 59
22 1 33 2 690 705 / 59
22 1 33 2 700 705 0 49
22 1 33 0 700 705 / 49
60 2 18 1 634 706 5 72
60 2 18 2 634 706 / 72
3 2 1 1 684 706 5 22
3 2 1 2 684 706 / 22
60 2 18 2 648 706 0 58
60 2 18 0 648 706 / 58
3 2 1 2 704 706 0 2
3 2 1 0 704 706 / 2
15 1 7 1 720 707 10 39
15 1 7 2 720 707 / 39
15 1 7 2 724 707 0 35
15 1 7 0 724 707 / 35
91 1 29 1 685 709 5 24
91 1 29 0 685 709 / 24
71 1 52 1 668 709 10 41
71 1 52 0 668 709 / 41
70 1 117 1 630 709 10 79
70 1 117 0 630 709 / 79
5 1 0 1 637 709 5 72
5 1 0 2 637 709 / 72
83 1 4 1 690 709 5 19
83 1 4 0 690 709 / 19
5 1 0 2 642 709 0 67
5 1 0 0 642 709 / 67
72 1 6 1 704 710 5 41
72 1 6 0 704 710 / 41
25 2 32 1 696 711 5 15
25 2 32 2 696 711 / 15
1 2 142 1 701 711 5 10
1 2 142 0 701 711 / 10
11 1 69 1 612 711 10 99
11 1 69 2 612 711 / 99
25 2 32 2 697 711 0 14
25 2 32 0 697 711 / 14
11 1 69 2 617 711 0 94
11 1 69 0 617 711 / 94
65 1 4 1 622 712 5 90
65 1 4 2 622 712 / 90
65 1 4 2 630 712 0 82
65 1 4 0 630 712 / 82
27 1 87 1 615 713 5 98
27 1 87 0 625 713 / 98
85 1 37 1 689 714 10 25
85 1 37 0 689 714 / 25
21 1 9 1 629 714 10 85
21 1 9 0 629 714 / 85
68 1 12 1 645 714 5 69
68 1 12 0 645 714 / 69
38 1 87 1 660 714 10 89
38 1 87 0 660 714 / 89
91 1 4 1 685 714 5 29
91 1 4 2 685 714 / 29
91 1 4 2 690 714 0 24
91 1 4 0 690 714 / 24
8 2 66 1 685 715 10 30
8 2 66 2 685 715 / 30
8 2 66 2 688 715 0 27
8 2 66 0 688 715 / 27
74 1 18 1 694 716 10 59
74 1 18 2 694 716 / 59
62 1 2 1 670 716 5 46
62 1 2 2 670 716 / 46
73 1 4 1 670 716 10 46
73 1 4 0 670 716 / 46
31 2 21 1 704 716 10 12
31 2 21 0 704 716 / 12
74 1 18 2 705 716 0 48
74 1 18 0 705 716 / 48
62 1 2 2 678 716 0 38
62 1 2 0 678 716 / 38
81 1 4 1 687 717 5 30
81 1 4 2 687 717 / 30
35 1 161 1 679 717 10 38
81 1 4 2 690 717 0 27
81 1 4 0 690 717 / 27
55 1 28 1 698 718 10 20
55 1 28 0 698 718 / 20
50 1 4 1 700 718 10 18
50 1 4 2 700 718 / 18
51 1 45 1 664 718 10 54
51 1 45 2 664 718 / 54
92 1 35 1 680 718 5 38
92 1 35 2 680 718 / 38
48 1 87 1 645 718 5 73
48 1 87 0 645 718 / 73
71 1 49 1 672 718 5 46
71 1 49 2 672 718 / 46
50 1 4 2 705 718 0 13
50 1 4 0 705 718 / 13
51 1 45 2 680 718 0 38
51 1 45 0 680 718 / 38
92 1 35 2 687 718 0 31
92 1 35 0 687 718 / 31
71 1 49 2 683 718 0 35
71 1 49 0 683 718 / 35
79 1 43 1 685 719 10 34
79 1 43 2 685 719 / 34
20 1 100 1 709 719 5 10
20 1 100 0 709 719 / 10
68 1 67 1 645 719 5 74
68 1 67 2 645 719 / 74
79 1 43 2 690 719 0 29
79 1 43 0 690 719 / 29
68 1 67 2 665 719 0 54
68 1 67 0 665 719 / 54
72 1 29 1 704 720 10 51
72 1 29 2 704 720 / 51
85 1 38 1 690 720 5 30
85 1 38 2 690 720 / 30
21 1 1 1 630 720 5 90
21 1 1 2 630 720 / 90
72 1 29 2 705 720 0 50
72 1 29 0 705 720 / 50
85 1 38 2 695 720 0 25
85 1 38 0 695 720 / 25
21 1 1 2 644 720 0 76
21 1 1 0 644 720 / 76
67 1 79 1 688 721 5 33
67 1 79 0 688 721 / 33
18 1 79 1 628 721 5 93
18 1 79 2 628 721 / 93
31 2 111 1 704 721 5 17
31 2 111 2 704 721 / 17
18 1 79 2 630 721 0 91
18 1 79 0 630 721 / 91
31 2 111 2 713 721 0 8
31 2 111 0 713 721 / 8
49 1 56 1 711 722 10 11
49 1 56 2 711 722 / 11
87 1 45 1 724 722 10 72
87 1 45 2 724 722 / 72
82 1 6 1 1064 722 5 32
82 1 6 0 1064 722 / 32
87 1 45 2 740 722 0 56
87 1 45 0 740 722 / 56
27 1 29 1 630 723 5 103
27 1 29 0 630 723 / 103
33 2 27 1 714 724 5 10
33 2 27 0 714 724 / 10
94 1 0 1 714 727 5 13
94 1 0 0 714 727 / 13
64 1 4 1 685 728 10 43
64 1 4 0 685 728 / 43
12 1 168 1 712 728 10 92
28 1 10 1 715 729 10 49
28 1 10 2 715 729 / 49
83 1 12 1 705 729 5 24
83 1 12 0 705 729 / 24
62 1 63 1 686 729 5 43
62 1 63 2 686 729 / 43
49 1 56 2 729 729 0 0
49 1 56 0 729 729 / 0
28 1 10 2 728 729 0 36
28 1 10 0 728 729 / 36
62 1 63 2 688 729 0 41
62 1 63 0 688 729 / 41
39 1 51 1 685 730 5 45
39 1 51 2 685 730 / 45
58 1 30 1 673 730 5 57
58 1 30 0 673 730 / 57
20 1 7 1 710 730 10 20
20 1 7 2 710 730 / 20
39 1 51 2 688 730 0 42
39 1 51 0 688 730 / 42
55 1 52 1 702 732 10 30
55 1 52 2 702 732 / 30
55 1 52 2 707 732 0 25
55 1 52 0 707 732 / 25
15 1 4 1 745 733 5 40
15 1 4 0 745 733 / 40
64 1 6 1 685 733 5 48
64 1 6 0 745 733 / 48
80 1 4 1 715 734 5 19
80 1 4 2 715 734 / 19
38 1 87 1 675 734 5 94
38 1 87 0 675 734 / 94
80 1 4 2 720 734 0 14
80 1 4 0 720 734 / 14
76 2 29 1 675 736 10 61
76 2 29 2 675 736 / 61
73 1 163 1 685 736 5 51
67 1 2 1 698 736 5 38
67 1 2 0 698 736 / 38
58 1 6 1 674 736 5 62
58 1 6 2 674 736 / 62
76 2 29 2 690 736 0 46
76 2 29 0 690 736 / 46
58 1 6 2 675 736 0 61
58 1 6 0 675 736 / 61
1 2 167 1 718 738 10 20
48 1 168 1 656 739 10 83
82 1 168 1 1076 739 5 37
14 2 163 0 740 740 / 0
36 1 75 1 716 740 10 89
36 1 75 2 716 740 / 89
70 1 168 1 656 740 5 84
27 1 244 1 637 740 10 113
27 1 244 0 637 740 / 113
36 1 75 2 719 740 0 86
36 1 75 0 719 740 / 86
56 1 50 1 718 742 10 59
56 1 50 2 718 742 / 59
65 1 6 1 650 742 10 92
65 1 6 0 650 742 / 92
62 1 2 1 696 742 5 46
62 1 2 0 758 742 / 46
56 1 50 2 721 742 0 56
56 1 50 0 721 742 / 56
15 1 6 1 745 743 10 50
15 1 6 2 745 743 / 50
15 1 6 2 750 743 0 45
15 1 6 0 750 743 / 45
25 2 82 1 725 744 5 19
25 2 82 0 725 744 / 19
68 1 6 1 685 744 5 59
68 1 6 0 739 744 / 59
79 1 32 1 711 745 5 34
79 1 32 2 711 745 / 34
18 1 6 1 644 745 10 101
18 1 6 0 690 745 / 101
79 1 32 2 717 745 0 28
79 1 32 0 717 745 / 28
23 1 9 1 716 746 5 30
23 1 9 2 716 746 / 30
10 1 47 1 720 746 10 26
10 1 47 2 720 746 / 26
91 1 26 1 717 746 5 29
91 1 26 0 717 746 / 29
23 1 9 2 718 746 0 28
23 1 9 0 718 746 / 28
10 1 47 2 721 746 0 25
10 1 47 0 721 746 / 25
81 1 6 1 710 747 10 37
81 1 6 0 750 747 / 37
51 1 29 1 700 748 10 48
51 1 29 0 700 748 / 48
31 2 20 1 730 748 10 18
31 2 20 0 730 748 / 18
17 1 82 1 716 749 10 33
17 1 82 0 716 749 / 33
83 1 25 1 715 749 10 34
83 1 25 0 715 749 / 34
37 2 2 1 735 750 5 15
37 2 2 0 735 750 / 15
66 1 1 1 717 751 10 34
66 1 1 0 717 751 / 34
11 1 70 1 652 751 5 99
11 1 70 0 652 751 / 99
92 1 6 1 715 751 5 36
92 1 6 0 715 751 / 36
49 1 51 1 746 751 5 5
49 1 51 2 746 751 / 5
49 1 51 2 748 751 0 3
49 1 51 0 748 751 / 3
89 1 61 1 694 752 10 58
89 1 61 0 730 752 / 58
5 1 109 1 680 752 5 72
5 1 109 0 680 752 / 72
87 1 29 1 760 752 10 66
87 1 29 2 760 752 / 66
64 1 3 1 759 752 5 53
64 1 3 2 759 752 / 53
87 1 29 2 765 752 0 61
87 1 29 0 765 752 / 61
64 1 3 2 764 752 0 48
64 1 3 0 764 752 / 48
13 2 166 0 753 753 / 0
22 1 76 1 738 753 10 59
22 1 76 2 738 753 / 59
72 1 30 1 733 753 5 55
72 1 30 0 733 753 / 55
68 1 1 1 743 753 5 64
68 1 1 0 743 753 / 64
22 1 76 2 750 753 0 47
22 1 76 0 750 753 / 47
20 1 7 2 754 754 0 0
20 1 7 0 754 754 / 0
38 1 87 1 690 754 5 99
38 1 87 0 690 754 / 99
48 2 168 0 671 754 / 83
51 1 6 1 701 754 5 53
51 1 6 2 701 754 / 53
51 1 6 2 705 754 0 49
51 1 6 0 705 754 / 49
90 1 19 1 708 755 10 47
90 1 19 0 708 755 / 47
18 1 29 1 690 755 10 111
18 1 29 0 690 755 / 111
60 2 16 1 688 756 10 68
60 2 16 0 688 756 / 68
65 1 88 1 654 756 10 102
65 1 88 0 715 756 / 102
91 1 113 1 717 756 10 39
91 1 113 2 717 756 / 39
17 1 49 1 718 756 5 38
17 1 49 2 718 756 / 38
91 1 113 2 718 756 0 38
91 1 113 0 718 756 / 38
17 1 49 2 743 756 0 13
17 1 49 0 743 756 / 13
50 1 6 1 734 757 10 23
50 1 6 0 734 757 / 23
25 2 28 1 728 757 10 29
25 2 28 2 728 757 / 29
81 1 29 1 750 757 10 47
81 1 29 0 750 757 / 47
25 2 28 2 737 757 0 20
25 2 28 0 737 757 / 20
31 2 165 1 730 758 10 28
72 1 4 1 734 759 5 60
72 1 4 2 734 759 / 60
72 1 4 2 735 759 0 59
72 1 4 0 735 759 / 59
7 1 60 1 744 762 5 18
7 1 60 2 744 762 / 18
66 1 9 1 718 762 10 44
66 1 9 0 755 762 / 44
7 1 60 2 749 762 0 13
7 1 60 0 749 762 / 13
8 2 19 1 731 763 5 32
8 2 19 0 731 763 / 32
71 1 59 1 723 763 5 40
71 1 59 0 723 763 / 40
11 1 104 1 654 763 10 109
11 1 104 2 654 763 / 109
11 1 104 2 660 763 0 103
11 1 104 0 660 763 / 103
74 1 16 1 748 764 5 53
74 1 16 0 748 764 / 53
80 1 35 1 740 764 10 24
80 1 35 2 740 764 / 24
80 1 35 2 747 764 0 17
80 1 35 0 747 764 / 17
14 2 109 1 755 765 10 10
14 2 109 0 755 765 / 10
92 1 67 1 725 766 5 41
92 1 67 0 725 766 / 41
13 2 73 1 761 766 5 5
13 2 73 0 761 766 / 5
2 1 61 1 762 767 5 5
2 1 61 0 762 767 / 5
58 1 91 1 702 768 5 66
58 1 91 0 702 768 / 66
10 1 57 1 738 768 5 30
10 1 57 0 738 768 / 30
89 1 69 1 737 769 10 68
89 1 69 0 737 769 / 68
28 1 22 1 759 770 10 46
28 1 22 2 759 770 / 46
64 1 4 1 777 770 5 53
64 1 4 2 777 770 / 53
28 1 22 2 760 770 0 45
28 1 22 0 760 770 / 45
64 1 4 2 780 770 0 50
64 1 4 0 780 770 / 50
94 1 1 1 748 771 10 23
94 1 1 0 748 771 / 23
36 1 4 1 745 771 5 91
36 1 4 0 745 771 / 91
15 1 90 1 768 771 10 55
15 1 90 0 768 771 / 55
50 1 25 1 738 771 10 33
50 1 25 2 738 771 / 33
50 1 25 2 745 771 0 26
50 1 25 0 745 771 / 26
3 2 82 1 760 772 10 12
3 2 82 0 760 772 / 12
8 2 73 1 731 773 10 42
8 2 73 0 731 773 / 42
2 1 78 1 763 773 5 10
2 1 78 2 763 773 / 10
58 1 58 1 702 773 5 71
58 1 58 2 702 773 / 71
58 1 58 2 707 773 0 66
58 1 58 0 707 773 / 66
38 1 87 1 705 774 5 104
38 1 87 0 705 774 / 104
71 1 32 1 724 774 10 50
71 1 32 2 724 774 / 50
71 1 32 2 758 774 0 16
71 1 32 0 758 774 / 16
85 1 31 1 740 775 10 35
85 1 31 0 740 775 / 35
55 1 51 1 745 775 5 30
55 1 51 2 745 775 / 30
37 2 4 1 750 775 10 25
37 2 4 0 750 775 / 25
31 3 165 0 747 775 / 28
74 1 33 1 749 775 10 63
74 1 33 2 749 775 / 63
55 1 51 2 750 775 0 25
55 1 51 0 750 775 / 25
74 1 33 2 750 775 0 62
74 1 33 0 750 775 / 62
48 2 1 1 683 776 10 93
48 2 1 0 683 776 / 93
36 1 6 1 745 776 5 96
36 1 6 2 745 776 / 96
36 1 6 2 750 776 0 91
36 1 6 0 750 776 / 91
3 2 66 1 760 777 5 17
3 2 66 2 760 777 / 17
3 2 66 2 764 777 0 13
3 2 66 0 764 777 / 13
33 2 28 1 758 778 10 20
33 2 28 0 758 778 / 20
67 1 2 1 730 778 10 48
67 1 2 2 730 778 / 48
1 3 167 0 778 778 / 0
5 1 163 1 696 778 10 82
60 2 42 1 700 778 10 78
60 2 42 2 700 778 / 78
67 1 2 2 758 778 0 20
67 1 2 0 758 778 / 20
60 2 42 2 710 778 0 68
60 2 42 0 710 778 / 68
10 1 23 1 739 779 10 40
10 1 23 2 739 779 / 40
10 1 23 2 754 779 0 25
10 1 23 0 754 779 / 25
39 1 52 1 728 780 10 52
39 1 52 0 728 780 / 52
21 1 82 1 700 781 5 81
21 1 82 0 700 781 / 81
18 1 4 1 712 782 5 116
18 1 4 2 712 782 / 116
72 1 79 1 748 782 10 69
72 1 79 2 748 782 / 69
18 1 4 2 720 782 0 108
18 1 4 0 720 782 / 108
72 1 79 2 750 782 0 67
72 1 79 0 750 782 / 67
79 1 43 1 745 783 10 38
79 1 43 2 745 783 / 38
79 1 43 2 750 783 0 33
79 1 43 0 750 783 / 33
29 2 162 0 785 785 / 0
20 1 4 1 775 785 10 10
20 1 4 2 775 785 / 10
85 1 0 1 740 785 10 45
85 1 0 2 740 785 / 45
31 3 20 1 747 785 10 38
31 3 20 0 747 785 / 38
20 1 4 2 780 785 0 5
20 1 4 0 780 785 / 5
85 1 0 2 755 785 0 30
85 1 0 0 755 785 / 30
83 1 26 1 747 786 5 39
83 1 26 0 747 786 / 39
51 1 58 1 727 786 10 59
51 1 58 2 727 786 / 59
2 1 78 2 786 786 0 0
2 1 78 0 786 786 / 0
51 1 58 2 732 786 0 54
51 1 58 0 732 786 / 54
27 1 41 1 674 787 10 123
27 1 41 2 674 787 / 123
27 1 41 2 694 787 0 103
27 1 41 0 694 787 / 103
94 1 90 1 760 788 5 28
94 1 90 2 760 788 / 28
15 1 1 1 780 788 5 60
15 1 1 2 780 788 / 60
94 1 90 2 773 788 0 15
94 1 90 0 773 788 / 15
15 1 1 2 790 788 0 50
15 1 1 0 790 788 / 50
90 1 52 1 737 789 5 52
90 1 52 2 737 789 / 52
90 1 52 2 767 789 0 22
90 1 52 0 767 789 / 22
62 1 2 1 796 790 10 56
62 1 2 2 796 790 / 56
87 1 30 1 793 790 10 71
87 1 30 0 793 790 / 71
1 3 39 1 780 790 10 10
1 3 39 0 780 790 / 10
62 1 2 2 818 790 0 34
62 1 2 0 818 790 / 34
32 2 166 0 791 791 / 0
68 1 31 1 776 791 5 69
68 1 31 0 776 791 / 69
92 1 6 1 745 791 5 46
92 1 6 0 745 791 / 46
21 1 66 1 700 791 10 91
21 1 66 2 700 791 / 91
21 1 66 2 704 791 0 87
21 1 66 0 704 791 / 87
73 2 163 0 793 793 / 0
91 1 6 1 745 793 10 48
91 1 6 0 745 793 / 48
39 1 78 1 736 793 5 57
39 1 78 2 736 793 / 57
39 1 78 2 753 793 0 40
39 1 78 0 753 793 / 40
38 1 87 1 720 794 5 109
38 1 87 0 720 794 / 109
16 2 163 0 795 795 / 0
64 1 35 1 800 795 5 55
64 1 35 2 800 795 / 55
64 1 35 2 807 795 0 48
64 1 35 0 807 795 / 48
9 1 168 0 796 796 / 0
83 1 113 1 747 796 10 49
83 1 113 2 747 796 / 49
83 1 113 2 748 796 0 48
83 1 113 0 748 796 / 48
80 1 6 1 775 797 5 22
80 1 6 0 775 797 / 22
28 1 31 1 777 797 10 55
28 1 31 0 777 797 / 55
26 2 163 0 798 798 / 0
91 1 29 1 745 798 5 53
91 1 29 0 796 798 / 53
19 3 162 0 800 800 / 0
76 2 46 1 744 800 10 56
76 2 46 2 744 800 / 56
92 1 33 1 749 800 5 51
92 1 33 2 749 800 / 51
76 2 46 2 745 800 0 55
76 2 46 0 745 800 / 55
92 1 33 2 753 800 0 47
92 1 33 0 753 800 / 47
6 2 160 0 801 801 / 0
49 1 52 1 788 801 10 13
49 1 52 0 788 801 / 13
17 1 59 1 783 801 5 18
17 1 59 0 783 801 / 18
58 1 4 1 730 801 5 71
58 1 4 0 730 801 / 71
72 1 6 1 764 801 5 72
72 1 6 2 764 801 / 72
29 2 66 1 791 801 10 10
29 2 66 0 791 801 / 10
87 1 4 1 794 801 10 81
87 1 4 2 794 801 / 81
72 1 6 2 765 801 0 71
72 1 6 0 765 801 / 71
87 1 4 2 795 801 0 80
87 1 4 0 795 801 / 80
33 2 128 1 777 802 5 25
33 2 128 2 777 802 / 25
10 1 47 1 772 802 5 30
10 1 47 2 772 802 / 30
80 1 29 1 775 802 5 27
80 1 29 2 775 802 / 27
33 2 128 2 779 802 0 23
33 2 128 0 779 802 / 23
10 1 47 2 773 802 0 29
10 1 47 0 773 802 / 29
80 1 29 2 780 802 0 22
80 1 29 0 780 802 / 22
52 2 163 0 803 803 / 0
60 2 29 1 730 803 5 73
60 2 29 0 730 803 / 73
53 2 163 0 804 804 / 0
25 2 27 1 774 804 10 30
25 2 27 0 774 804 / 30
41 2 166 0 805 805 / 0
35 2 161 0 805 805 / 0
37 2 6 1 770 805 10 35
37 2 6 0 770 805 / 35
5 2 163 0 723 805 / 82
56 1 6 1 775 806 10 66
56 1 6 2 775 806 / 66
23 1 19 1 768 806 10 38
23 1 19 0 768 806 / 38
55 1 56 1 771 806 10 35
55 1 56 2 771 806 / 35
56 1 6 2 780 806 0 61
56 1 6 0 780 806 / 61
55 1 56 2 789 806 0 17
55 1 56 0 789 806 / 17
70 2 168 0 723 807 / 84
18 1 6 1 740 807 5 113
18 1 6 0 740 807 / 113
58 1 29 1 731 807 5 76
58 1 29 2 731 807 / 76
58 1 29 2 735 807 0 72
58 1 29 0 735 807 / 72
59 2 160 0 810 810 / 0
6 2 46 1 805 810 5 5
6 2 46 0 805 810 / 5
65 1 5 1 760 811 10 112
65 1 5 2 760 811 / 112
66 1 139 1 799 811 5 49
66 1 139 0 799 811 / 49
11 1 69 1 698 811 10 113
11 1 69 0 698 811 / 113
14 2 0 1 791 811 10 20
14 2 0 2 791 811 / 20
65 1 5 2 765 811 0 107
65 1 5 0 765 811 / 107
36 1 75 1 776 812 10 101
36 1 75 2 776 812 / 101
31 3 21 1 764 812 10 48
31 3 21 0 764 812 / 48
16 2 6 1 807 812 5 5
16 2 6 0 807 812 / 5
91 1 33 1 800 812 10 63
91 1 33 0 800 812 / 63
17 1 32 1 784 812 10 28
17 1 32 2 784 812 / 28
36 1 75 2 779 812 0 98
36 1 75 0 779 812 / 98
17 1 32 2 811 812 0 1
17 1 32 0 811 812 / 1
54 2 163 0 813 813 / 0
9 1 9 1 808 813 5 5
9 1 9 0 808 813 / 5
19 3 71 1 808 813 5 5
19 3 71 0 808 813 / 5
22 1 6 1 801 814 10 57
22 1 6 0 801 814 / 57
89 1 70 1 772 814 10 78
89 1 70 0 772 814 / 78
38 1 87 1 735 814 5 114
38 1 87 0 735 814 / 114
4 2 161 0 815 815 / 0
20 1 6 1 800 815 10 15
20 1 6 0 800 815 / 15
32 2 29 1 810 815 5 5
32 2 29 0 810 815 / 5
73 2 25 1 805 815 10 10
73 2 25 0 805 815 / 10
26 2 33 1 810 815 5 5
26 2 33 0 810 815 / 5
49 1 49 1 792 815 10 23
49 1 49 0 792 815 / 23
81 1 46 1 804 816 5 52
81 1 46 0 804 816 / 52
79 1 32 1 773 816 10 43
79 1 32 2 773 816 / 43
94 1 19 1 791 816 10 25
94 1 19 0 791 816 / 25
79 1 32 2 781 816 0 35
79 1 32 0 781 816 / 35
67 1 74 1 792 817 5 25
67 1 74 0 792 817 / 25
60 2 9 1 734 817 10 83
60 2 9 2 734 817 / 83
18 1 29 1 740 817 10 123
18 1 29 2 740 817 / 123
66 1 115 1 800 817 5 54
66 1 115 2 800 817 / 54
60 2 9 2 748 817 0 69
60 2 9 0 748 817 / 69
18 1 29 2 750 817 0 113
18 1 29 0 750 817 / 113
66 1 115 2 801 817 0 53
66 1 115 0 801 817 / 53
12 2 168 0 726 818 / 92
74 1 76 1 788 818 5 67
74 1 76 2 788 818 / 67
74 1 76 2 804 818 0 51
74 1 76 0 804 818 / 51
48 2 31 1 716 819 10 103
48 2 31 0 716 819 / 103
51 1 4 1 760 819 5 59
51 1 4 2 760 819 / 59
41 2 23 1 814 819 5 5
41 2 23 0 814 819 / 5
37 2 88 1 774 819 10 45
37 2 88 2 774 819 / 45
51 1 4 2 765 819 0 54
51 1 4 0 765 819 / 54
37 2 88 2 775 819 0 44
37 2 88 0 775 819 / 44
13 2 82 1 805 820 10 15
13 2 82 0 805 820 / 15
71 1 82 1 799 820 5 21
71 1 82 0 799 820 / 21
52 2 33 1 815 820 5 5
52 2 33 0 815 820 / 5
20 1 29 1 800 820 5 20
20 1 29 2 800 820 / 20
20 1 29 2 810 820 0 10
20 1 29 0 810 820 / 10
94 1 73 1 791 821 5 30
94 1 73 0 791 821 / 30
14 2 0 2 822 822 0 0
14 2 0 0 822 822 / 0
31 3 111 1 764 822 10 58
31 3 111 2 764 822 / 58
31 3 111 2 792 822 0 30
31 3 111 0 792 822 / 30
8 2 9 1 776 823 5 47
8 2 9 0 776 823 / 47
40 2 160 0 824 824 / 0
87 1 79 1 808 824 10 90
87 1 79 2 808 824 / 90
53 2 50 1 814 824 10 10
53 2 50 0 814 824 / 10
70 2 6 1 735 824 5 89
70 2 6 0 735 824 / 89
59 2 133 1 814 824 10 10
59 2 133 0 814 824 / 10
67 1 161 1 794 824 5 30
87 1 79 2 810 824 0 88
87 1 79 0 810 824 / 88
1 3 40 1 805 825 10 20
1 3 40 0 805 825 / 20
13 2 66 1 805 825 5 20
13 2 66 2 805 825 / 20
71 1 66 1 799 825 5 26
71 1 66 2 799 825 / 26
13 2 66 2 808 825 0 17
13 2 66 0 808 825 / 17
71 1 66 2 810 825 0 15
71 1 66 0 810 825 / 15
50 1 15 1 790 826 10 36
50 1 15 2 790 826 / 36
50 1 15 2 795 826 0 31
50 1 15 0 795 826 / 31
62 1 2 1 850 827 5 39
62 1 2 0 850 827 / 39
5 2 6 1 735 827 10 92
5 2 6 0 735 827 / 92
30 2 163 0 828 828 / 0
64 1 6 1 835 828 5 53
64 1 6 0 835 828 / 53
55 1 51 1 806 828 5 22
55 1 51 2 806 828 / 22
22 1 16 1 805 828 10 67
22 1 16 0 805 828 / 67
55 1 51 2 810 828 0 18
55 1 51 0 810 828 / 18
80 1 4 1 802 829 5 27
80 1 4 2 802 829 / 27
11 1 78 1 706 829 10 123
11 1 78 0 706 829 / 123
80 1 4 2 810 829 0 19
80 1 4 0 810 829 / 19
72 1 45 1 784 830 10 81
72 1 45 2 784 830 / 81
35 2 17 1 825 830 5 5
35 2 17 0 825 830 / 5
54 2 6 1 825 830 5 5
54 2 6 0 825 830 / 5
72 1 45 2 800 830 0 65
72 1 45 0 800 830 / 65
90 1 51 1 805 832 5 27
90 1 51 2 805 832 / 27
89 1 69 1 785 832 5 83
89 1 69 2 785 832 / 83
90 1 51 2 808 832 0 24
90 1 51 0 808 832 / 24
89 1 69 2 797 832 0 71
89 1 69 0 797 832 / 71
4 2 101 1 828 833 5 5
4 2 101 0 828 833 / 5
23 1 9 1 791 834 5 43
23 1 9 2 791 834 / 43
38 1 87 1 750 834 5 119
38 1 87 0 750 834 / 119
8 2 88 1 777 834 10 57
8 2 88 2 777 834 / 57
23 1 9 2 800 834 0 34
23 1 9 0 800 834 / 34
8 2 88 2 805 834 0 29
8 2 88 0 805 834 / 29
7 1 61 1 817 835 5 18
7 1 61 0 817 835 / 18
28 1 1 1 810 835 5 60
28 1 1 0 810 835 / 60
1 3 102 1 805 835 10 30
1 3 102 2 805 835 / 30
1 3 102 2 813 835 0 22
1 3 102 0 813 835 / 22
83 1 16 1 779 837 10 58
83 1 16 0 779 837 / 58
56 1 24 1 806 837 5 66
56 1 24 2 806 837 / 66
56 1 24 2 807 837 0 65
56 1 24 0 807 837 / 65
33 2 50 1 810 838 5 28
33 2 50 0 810 838 / 28
64 1 29 1 835 838 10 63
64 1 29 2 835 838 / 63
64 1 29 2 840 838 0 58
64 1 29 0 840 838 / 58
31 3 20 1 804 839 5 35
31 3 20 2 804 839 / 35
22 1 9 1 806 839 10 77
22 1 9 2 806 839 / 77
31 3 20 2 807 839 0 32
31 3 20 0 807 839 / 32
22 1 9 2 810 839 0 73
22 1 9 0 810 839 / 73
3 2 1 1 817 840 10 23
3 2 1 0 817 840 / 23
12 2 33 1 738 840 10 102
12 2 33 0 738 840 / 102
81 1 5 1 824 841 5 57
81 1 5 2 824 841 / 57
81 1 5 2 825 841 0 56
81 1 5 0 825 841 / 56
83 1 1 1 779 842 5 63
83 1 1 2 779 842 / 63
83 1 1 2 803 842 0 39
83 1 1 0 803 842 / 39
27 1 29 1 745 843 5 108
27 1 29 0 745 843 / 108
67 2 161 0 813 843 / 30
87 1 6 1 824 843 5 93
87 1 6 0 824 843 / 93
18 1 4 1 772 844 5 118
18 1 4 0 772 844 / 118
10 1 48 1 806 845 10 39
10 1 48 0 806 845 / 39
58 1 30 1 763 845 10 82
58 1 30 0 763 845 / 82
79 1 43 1 805 845 5 40
79 1 43 2 805 845 / 40
30 2 4 1 840 845 5 5
30 2 4 0 840 845 / 5
79 1 43 2 810 845 0 35
79 1 43 0 810 845 / 35
68 1 10 1 821 846 10 79
68 1 10 0 821 846 / 79
7 1 78 1 818 846 10 28
7 1 78 2 818 846 / 28
7 1 78 2 846 846 0 0
7 1 78 0 846 846 / 0
20 1 4 1 832 847 5 15
20 1 4 0 832 847 / 15
92 1 106 1 796 848 5 52
92 1 106 0 796 848 / 52
36 1 4 1 805 848 10 108
36 1 4 2 805 848 / 108
70 2 42 1 754 848 5 94
70 2 42 2 754 848 / 94
