vehID Standort Uhrzeit(Soll) Uhrzeit(Ist) Fahrtverspätung Gesamtverspätung
52 66 1001 1009 0 8
52 66 1001 1009 0 8
84 23 994 1009 0 15
84 23 994 1009 0 15
4 4 955 1011 10 56
4 4 955 1011 0 56
39 71 954 1011 0 57
39 71 954 1011 0 57
41 73 1001 1011 10 10
41 73 1001 1011 0 10
71 29 974 1011 10 37
71 29 974 1011 0 37
39 71 958 1011 0 53
39 71 958 1011 0 53
71 29 975 1011 0 36
71 29 975 1011 0 36
98 70 1012 1012 0 0
98 70 1012 1012 0 0
61 107 998 1013 5 15
61 107 998 1013 0 15
18 34 1060 1014 0 0
18 34 1060 1014 0 0
35 16 980 1015 5 35
35 16 980 1015 0 35
28 10 1001 1016 0 15
28 10 1001 1016 0 15
77 75 1016 1016 0 0
77 75 1016 1016 0 0
4 33 960 1016 0 56
4 33 960 1016 0 56
4 33 980 1016 0 36
4 33 980 1016 0 36
30 6 1004 1017 0 13
30 6 1004 1017 0 13
17 51 985 1018 10 33
17 51 985 1018 0 33
70 3 1029 1018 5 28
70 3 1029 1018 0 28
21 1 1004 1018 5 14
21 1 1004 1018 0 14
70 3 1034 1018 0 23
70 3 1034 1018 0 23
21 1 1012 1018 0 6
21 1 1012 1018 0 6
16 25 1008 1019 0 11
16 25 1008 1019 0 11
36 96 1084 1019 0 0
36 96 1084 1019 0 0
77 75 1019 1019 0 0
77 75 1019 1019 0 0
16 25 1015 1019 0 4
16 25 1015 1019 0 4
97 10 1015 1020 0 5
97 10 1015 1020 0 5
45 42 454 1020 5 5
45 42 454 1020 0 5
63 29 1020 1020 0 0
63 29 1020 1020 0 0
14 4 1020 1020 0 0
14 4 1020 1020 0 0
24 93 1011 1021 10 10
24 93 1011 1021 0 10
61 78 1006 1021 0 15
61 78 1006 1021 0 15
61 78 1021 1021 0 0
61 78 1021 1021 0 0
8 4 1012 1022 10 10
8 4 1012 1022 0 10
79 56 1011 1022 5 11
79 56 1011 1022 0 11
73 9 987 1022 10 35
73 9 987 1022 0 35
30 29 1004 1022 5 18
30 29 1004 1022 0 18
73 9 988 1022 0 34
73 9 988 1022 0 34
30 29 1005 1022 0 17
30 29 1005 1022 0 17
94 19 1008 1023 10 15
94 19 1008 1023 0 15
19 71 1014 1024 10 10
19 71 1014 1024 0 10
57 1 1019 1024 5 5
57 1 1019 1024 0 5
11 27 954 1024 5 70
11 27 954 1024 0 70
12 67 1051 1024 10 15
12 67 1051 1024 0 15
50 87 975 1024 5 49
50 87 975 1024 0 49
98 104 1014 1024 10 10
98 104 1014 1024 0 10
18 54 1060 1024 10 10
18 54 1060 1024 0 10
98 104 1020 1024 0 4
98 104 1020 1024 0 4
100 161 1025 1025 0 0
55 60 1005 1025 5 20
55 60 1005 1025 0 20
37 18 1010 1025 5 15
37 18 1010 1025 0 15
6 29 1010 1025 5 15
6 29 1010 1025 0 15
55 60 1019 1025 0 6
55 60 1019 1025 0 6
6 29 1020 1025 0 5
6 29 1020 1025 0 5
90 82 1000 1026 10 26
90 82 1000 1026 0 26
96 6 1010 1026 10 16
96 6 1010 1026 0 16
35 88 981 1026 10 45
35 88 981 1026 0 45
28 96 1001 1026 10 25
28 96 1001 1026 0 25
35 88 985 1026 0 41
35 88 985 1026 0 41
28 96 1024 1026 0 2
28 96 1024 1026 0 2
99 126 1017 1027 10 10
99 126 1017 1027 0 10
8 6 1012 1027 5 15
8 6 1012 1027 0 15
8 6 1015 1027 0 12
8 6 1015 1027 0 12
17 43 985 1028 10 43
17 43 985 1028 0 43
97 10 1028 1028 0 0
97 10 1028 1028 0 0
94 73 1008 1028 5 20
94 73 1008 1028 0 20
17 43 990 1028 0 38
17 43 990 1028 0 38
79 56 1029 1029 0 0
79 56 1029 1029 0 0
18 54 1075 1029 0 0
18 54 1075 1029 0 0
46 33 1030 1030 0 0
46 33 1030 1030 0 0
53 47 1025 1030 5 5
53 47 1025 1030 0 5
78 15 1020 1030 10 10
78 15 1020 1030 0 10
57 9 1020 1030 5 10
57 9 1020 1030 0 10
70 4 1047 1031 0 23
70 4 1047 1031 0 23
45 42 470 1031 0 0
45 42 470 1031 0 0
94 73 1031 1031 0 0
94 73 1031 1031 0 0
70 4 1050 1031 0 20
70 4 1050 1031 0 20
19 69 1017 1032 5 15
19 69 1017 1032 0 15
58 2 975 1034 10 59
58 2 975 1034 0 59
13 53 984 1034 10 50
13 53 984 1034 0 50
90 55 1003 1034 5 31
90 55 1003 1034 0 31
58 2 978 1034 0 56
58 2 978 1034 0 56
13 53 985 1034 0 49
13 53 985 1034 0 49
90 55 1004 1034 0 30
90 55 1004 1034 0 30
51 17 981 1035 10 54
51 17 981 1035 0 54
23 2 1035 1035 0 0
23 2 1035 1035 0 0
96 33 1014 1035 5 21
96 33 1014 1035 0 21
78 15 1035 1035 0 0
78 15 1035 1035 0 0
51 17 1016 1035 0 19
51 17 1016 1035 0 19
96 33 1015 1035 0 20
96 33 1015 1035 0 20
31 32 1021 1036 5 15
31 32 1021 1036 0 15
22 30 1093 1036 10 32
22 30 1093 1036 0 32
54 91 1002 1036 5 34
54 91 1002 1036 0 34
80 16 1019 1037 0 18
80 16 1019 1037 0 18
27 32 1071 1037 10 38
27 32 1071 1037 0 38
40 6 1034 1037 0 3
40 6 1034 1037 0 3
19 69 1037 1037 0 0
19 69 1037 1037 0 0
27 32 1078 1037 0 31
27 32 1078 1037 0 31
50 87 990 1039 0 49
50 87 990 1039 0 49
10 0 1014 1040 5 26
10 0 1014 1040 0 26
14 35 1040 1040 0 0
14 35 1040 1040 0 0
46 29 1035 1040 5 5
46 29 1035 1040 0 5
47 0 1031 1041 10 10
47 0 1031 1041 0 10
39 72 988 1041 0 53
39 72 988 1041 0 53
37 108 1021 1041 5 20
37 108 1021 1041 0 20
54 58 1002 1041 5 39
54 58 1002 1041 0 39
40 1 1038 1041 0 3
40 1 1038 1041 0 3
54 58 1007 1041 0 34
54 58 1007 1041 0 34
33 27 1014 1042 5 28
33 27 1014 1042 0 28
1 167 1043 1043 0 0
75 9 1016 1043 0 27
75 9 1016 1043 0 27
12 67 1085 1043 0 0
12 67 1085 1043 0 0
57 9 1043 1043 0 0
57 9 1043 1043 0 0
40 1 1043 1043 0 0
40 1 1043 1043 0 0
75 9 1018 1043 0 25
75 9 1018 1043 0 25
71 30 1003 1044 5 41
71 30 1003 1044 0 41
49 82 1025 1045 10 20
49 82 1025 1045 0 20
99 115 1026 1046 10 20
99 115 1026 1046 0 20
63 4 1042 1047 5 5
63 4 1042 1047 0 5
22 4 1094 1047 10 42
22 4 1094 1047 0 42
80 1 1019 1047 10 28
80 1 1019 1047 0 28
14 35 1047 1047 0 0
14 35 1047 1047 0 0
22 4 1095 1047 0 41
22 4 1095 1047 0 41
80 1 1020 1047 0 27
80 1 1020 1047 0 27
88 61 1028 1048 10 20
88 61 1028 1048 0 20
42 15 1025 1048 0 23
42 15 1025 1048 0 23
49 28 1028 1048 0 20
49 28 1028 1048 0 20
49 28 1037 1048 0 11
49 28 1037 1048 0 11
26 25 1041 1049 5 8
26 25 1041 1049 0 8
37 108 1049 1049 0 0
37 108 1049 1049 0 0
88 78 1029 1049 0 20
88 78 1029 1049 0 20
43 31 1040 1050 0 10
43 31 1040 1050 0 10
87 51 1045 1050 5 5
87 51 1045 1050 0 5
77 4 1045 1050 5 5
77 4 1045 1050 0 5
30 30 1033 1050 0 17
30 30 1033 1050 0 17
100 17 1045 1050 5 5
100 17 1045 1050 0 5
53 33 1045 1050 0 5
53 33 1045 1050 0 5
1 39 1045 1050 5 5
1 39 1045 1050 0 5
63 4 1050 1050 0 0
63 4 1050 1050 0 0
88 78 1050 1050 0 0
88 78 1050 1050 0 0
87 51 1048 1050 0 2
87 51 1048 1050 0 2
7 72 1048 1051 0 3
7 72 1048 1051 0 3
17 32 1013 1051 0 38
17 32 1013 1051 0 38
30 6 1034 1051 0 17
30 6 1034 1051 0 17
17 32 1018 1051 0 33
17 32 1018 1051 0 33
30 6 1035 1051 0 16
30 6 1035 1051 0 16
44 52 1028 1052 10 24
44 52 1028 1052 0 24
58 63 986 1052 10 66
58 63 986 1052 0 66
58 63 988 1052 0 64
58 63 988 1052 0 64
21 47 1042 1053 5 11
21 47 1042 1053 0 11
2 60 1044 1054 10 10
2 60 1044 1054 0 10
78 68 1050 1055 5 5
78 68 1050 1055 0 5
47 0 1055 1055 0 0
47 0 1055 1055 0 0
71 6 1004 1055 10 51
71 6 1004 1055 0 51
71 6 1005 1055 0 50
71 6 1005 1055 0 50
8 53 1044 1056 0 12
8 53 1044 1056 0 12
79 51 1046 1056 10 10
79 51 1046 1056 0 10
8 53 1045 1056 0 11
8 53 1045 1056 0 11
79 51 1050 1056 0 6
79 51 1050 1056 0 6
83 46 1041 1057 5 16
83 46 1041 1057 0 16
83 46 1045 1057 0 12
83 46 1045 1057 0 12
86 60 1054 1059 5 5
86 60 1054 1059 0 5
50 87 1005 1059 5 54
50 87 1005 1059 0 54
26 88 1041 1059 10 18
26 88 1041 1059 0 18
26 88 1045 1059 0 14
26 88 1045 1059 0 14
29 82 1060 1060 0 0
29 82 1060 1060 0 0
24 6 1045 1060 5 15
24 6 1045 1060 0 15
23 6 1050 1060 10 10
23 6 1050 1060 0 10
18 33 1097 1061 10 10
18 33 1097 1061 0 10
45 29 490 1061 10 10
45 29 490 1061 0 10
70 6 1070 1061 10 30
70 6 1070 1061 0 30
44 49 1032 1061 5 29
44 49 1032 1061 0 29
18 33 1098 1061 0 9
18 33 1098 1061 0 9
98 69 1058 1062 0 4
98 69 1058 1062 0 4
12 6 1105 1063 0 0
12 6 1105 1063 0 0
21 151 1042 1063 10 21
21 151 1042 1063 0 21
78 0 1058 1063 0 5
78 0 1058 1063 0 5
21 151 1045 1063 0 18
21 151 1045 1063 0 18
78 0 1062 1063 0 1
78 0 1062 1063 0 1
85 37 1049 1064 10 15
85 37 1049 1064 0 15
25 60 1035 1064 0 29
25 60 1035 1064 0 29
16 15 1060 1064 0 4
16 15 1060 1064 0 4
93 169 1064 1064 0 0
100 122 1054 1064 5 10
100 122 1054 1064 0 10
25 60 1049 1064 0 15
25 60 1049 1064 0 15
52 1 1057 1065 0 8
52 1 1057 1065 0 8
41 82 1045 1065 10 20
41 82 1045 1065 0 20
31 43 1045 1065 5 20
31 43 1045 1065 0 20
58 2 996 1065 5 69
58 2 996 1065 0 69
23 6 1065 1065 0 0
23 6 1065 1065 0 0
70 1 1074 1065 0 30
70 1 1074 1065 0 30
16 15 1065 1065 0 0
16 15 1065 1065 0 0
58 2 998 1065 0 67
58 2 998 1065 0 67
70 1 1080 1065 0 24
70 1 1080 1065 0 24
99 126 1036 1066 10 30
99 126 1036 1066 0 30
1 116 1061 1066 0 5
1 116 1061 1066 0 5
7 104 1063 1066 0 3
7 104 1063 1066 0 3
99 126 1059 1066 0 7
99 126 1059 1066 0 7
4 18 1022 1068 10 46
4 18 1022 1068 0 46
11 28 998 1068 0 70
11 28 998 1068 0 70
46 30 1063 1068 0 5
46 30 1063 1068 0 5
12 6 1110 1068 0 0
12 6 1110 1068 0 0
4 18 1025 1068 0 43
4 18 1025 1068 0 43
11 28 1018 1068 0 50
11 28 1018 1068 0 50
54 4 1030 1069 5 39
54 4 1030 1069 0 39
59 33 1060 1070 10 10
59 33 1060 1070 0 10
22 79 1108 1070 10 51
22 79 1108 1070 0 51
85 38 1050 1070 5 20
85 38 1050 1070 0 20
41 66 1045 1070 5 25
41 66 1045 1070 0 25
22 79 1110 1070 0 49
22 79 1110 1070 0 49
85 38 1055 1070 0 15
85 38 1055 1070 0 15
41 66 1048 1070 0 22
41 66 1048 1070 0 22
84 9 1046 1071 10 25
84 9 1046 1071 0 25
45 67 500 1071 0 10
45 67 500 1071 0 10
20 61 1054 1072 10 18
20 61 1054 1072 0 18
29 49 1062 1072 10 10
29 49 1062 1072 0 10
29 49 1073 1073 0 0
29 49 1073 1073 0 0
97 0 1074 1074 0 0
97 0 1074 1074 0 0
13 4 1015 1074 10 59
13 4 1015 1074 0 59
50 87 1020 1074 0 54
50 87 1020 1074 0 54
24 3 1059 1074 0 15
24 3 1059 1074 0 15
52 4 1061 1074 5 13
52 4 1061 1074 0 13
24 3 1064 1074 0 10
24 3 1064 1074 0 10
32 29 1047 1075 10 28
32 29 1047 1075 0 28
63 12 1065 1075 10 10
63 12 1065 1075 0 10
30 42 1054 1075 5 21
30 42 1054 1075 0 21
31 20 1045 1075 10 30
31 20 1045 1075 0 30
59 29 1065 1075 0 10
59 29 1065 1075 0 10
32 29 1050 1075 0 25
32 29 1050 1075 0 25
30 42 1070 1075 0 5
30 42 1070 1075 0 5
31 20 1047 1075 0 28
31 20 1047 1075 0 28
1 119 1061 1076 10 15
1 119 1061 1076 0 15
73 57 1038 1077 5 39
73 57 1038 1077 0 39
93 126 1077 1077 0 0
93 126 1077 1077 0 0
73 23 1039 1078 0 39
73 23 1039 1078 0 39
73 23 1054 1078 0 24
73 23 1054 1078 0 24
6 46 1074 1079 0 5
6 46 1074 1079 0 5
10 1 1048 1079 5 31
10 1 1048 1079 0 31
37 15 1070 1080 10 10
37 15 1070 1080 0 10
7 104 1080 1080 0 0
7 104 1080 1080 0 0
52 4 1080 1080 0 0
52 4 1080 1080 0 0
37 15 1073 1080 0 7
37 15 1073 1080 0 7
35 5 1030 1081 10 51
35 5 1030 1081 0 51
94 9 1076 1081 5 5
94 9 1076 1081 0 5
57 116 1081 1081 0 0
57 116 1081 1081 0 0
40 31 1076 1081 5 5
40 31 1076 1081 0 5
35 5 1035 1081 0 46
35 5 1035 1081 0 46
19 70 1072 1082 10 10
19 70 1072 1082 0 10
71 58 1027 1082 5 55
71 58 1027 1082 0 55
84 25 1047 1082 10 35
84 25 1047 1082 0 35
71 58 1032 1082 0 50
71 58 1032 1082 0 50
84 25 1075 1082 0 7
84 25 1075 1082 0 7
27 82 1119 1083 5 36
27 82 1119 1083 0 36
18 34 1120 1083 0 9
18 34 1120 1083 0 9
20 78 1055 1083 10 28
20 78 1055 1083 0 28
36 1 1139 1084 10 10
36 1 1139 1084 0 10
22 6 1124 1084 0 49
22 6 1124 1084 0 49
13 6 1015 1084 10 69
13 6 1015 1084 0 69
10 33 1048 1084 5 36
10 33 1048 1084 0 36
22 6 1125 1084 0 48
22 6 1125 1084 0 48
13 6 1026 1084 0 58
13 6 1026 1084 0 58
10 33 1050 1084 0 34
10 33 1050 1084 0 34
90 4 1045 1085 10 40
90 4 1045 1085 0 40
14 6 1075 1085 10 10
14 6 1075 1085 0 10
49 27 1074 1085 0 11
49 27 1074 1085 0 11
99 115 1068 1085 10 17
99 115 1068 1085 0 17
94 4 1080 1085 0 5
94 4 1080 1085 0 5
14 6 1080 1085 0 5
14 6 1080 1085 0 5
28 1 1079 1086 5 7
28 1 1079 1086 0 7
96 18 1057 1087 10 30
96 18 1057 1087 0 30
17 28 1054 1087 0 33
17 28 1054 1087 0 33
79 56 1071 1087 10 16
79 56 1071 1087 0 16
23 58 1087 1087 0 0
23 58 1087 1087 0 0
57 116 1087 1087 0 0
57 116 1087 1087 0 0
96 18 1068 1087 0 19
96 18 1068 1087 0 19
54 109 1049 1088 0 39
54 109 1049 1088 0 39
18 54 1120 1088 5 14
18 54 1120 1088 0 14
54 109 1055 1088 0 33
54 109 1055 1088 0 33
79 56 1089 1089 0 0
79 56 1089 1089 0 0
18 54 1135 1089 0 0
18 54 1135 1089 0 0
55 71 1074 1090 10 16
55 71 1074 1090 0 16
93 115 1086 1091 5 5
93 115 1086 1091 0 5
28 6 1084 1091 0 7
28 6 1084 1091 0 7
17 52 1058 1091 0 33
17 52 1058 1091 0 33
17 52 1067 1091 0 24
17 52 1067 1091 0 24
51 16 1073 1092 0 19
51 16 1073 1092 0 19
21 152 1064 1092 10 28
21 152 1064 1092 0 28
31 21 1059 1092 5 33
31 21 1059 1092 0 33
23 58 1092 1092 0 0
23 58 1092 1092 0 0
31 111 1059 1092 0 33
31 111 1059 1092 0 33
31 111 1073 1092 0 19
31 111 1073 1092 0 19
75 19 1068 1093 0 25
75 19 1068 1093 0 25
63 87 1073 1093 10 20
63 87 1073 1093 0 20
19 49 1083 1093 0 10
19 49 1083 1093 0 10
21 134 1065 1093 0 28
21 134 1065 1093 0 28
63 87 1080 1093 0 13
63 87 1080 1093 0 13
6 160 1093 1093 0 0
19 49 1092 1093 0 1
19 49 1092 1093 0 1
21 134 1066 1093 0 27
21 134 1066 1093 0 27
12 75 1136 1094 0 0
12 75 1136 1094 0 0
50 87 1035 1094 5 59
50 87 1035 1094 0 59
87 52 1088 1095 5 7
87 52 1088 1095 0 7
44 32 1056 1095 10 39
44 32 1056 1095 0 39
90 6 1045 1095 10 50
90 6 1045 1095 0 50
28 6 1095 1095 0 0
28 6 1095 1095 0 0
44 32 1057 1095 0 38
44 32 1057 1095 0 38
90 6 1050 1095 0 45
90 6 1050 1095 0 45
33 28 1058 1096 10 38
33 28 1058 1096 0 38
8 4 1075 1096 10 21
8 4 1075 1096 0 21
8 4 1080 1096 0 16
8 4 1080 1096 0 16
42 16 1069 1097 5 28
42 16 1069 1097 0 28
24 4 1077 1097 10 20
24 4 1077 1097 0 20
51 1 1073 1097 5 24
51 1 1073 1097 0 24
12 75 1139 1097 0 0
12 75 1139 1097 0 0
51 1 1090 1097 0 7
51 1 1090 1097 0 7
55 28 1077 1098 5 21
55 28 1077 1098 0 21
42 33 1070 1098 0 28
42 33 1070 1098 0 28
24 29 1078 1098 0 20
24 29 1078 1098 0 20
55 28 1097 1098 0 1
55 28 1097 1098 0 1
42 33 1080 1098 0 18
42 33 1080 1098 0 18
24 29 1080 1098 0 18
24 29 1080 1098 0 18
2 73 1080 1100 10 20
2 73 1080 1100 0 20
46 39 1085 1100 10 15
46 39 1085 1100 0 15
30 29 1090 1100 5 10
30 29 1090 1100 0 10
46 39 1090 1100 0 10
46 39 1090 1100 0 10
30 29 1095 1100 0 5
30 29 1095 1100 0 5
45 6 520 1101 10 20
45 6 520 1101 0 20
45 6 525 1101 0 15
45 6 525 1101 0 15
32 4 1072 1102 5 30
32 4 1072 1102 0 30
6 46 1097 1102 5 5
6 46 1097 1102 0 5
1 39 1078 1103 10 25
1 39 1078 1103 0 25
26 5 1090 1104 0 14
26 5 1090 1104 0 14
58 74 1032 1104 5 72
58 74 1032 1104 0 72
33 66 1061 1104 5 43
33 66 1061 1104 0 43
26 5 1095 1104 0 9
26 5 1095 1104 0 9
94 35 1100 1105 0 5
94 35 1100 1105 0 5
52 89 1106 1106 0 0
52 89 1106 1106 0 0
94 35 1107 1107 0 0
94 35 1107 1107 0 0
11 59 1053 1108 5 55
11 59 1053 1108 0 55
47 37 1109 1109 0 0
47 37 1109 1109 0 0
16 6 1105 1110 5 5
16 6 1105 1110 0 5
53 17 1101 1111 5 10
53 17 1101 1111 0 10
78 109 1100 1111 10 11
78 109 1100 1111 0 11
37 62 1094 1111 10 17
37 62 1094 1111 0 17
79 51 1106 1111 5 5
79 51 1106 1111 0 5
79 20 1106 1111 0 5
79 20 1106 1111 0 5
79 20 1107 1111 0 4
79 20 1107 1111 0 4
80 10 1075 1112 10 37
80 10 1075 1112 0 37
80 10 1088 1112 0 24
80 10 1088 1112 0 24
97 1 1108 1113 5 5
97 1 1108 1113 0 5
100 161 1113 1113 0 0
61 60 1104 1114 10 10
61 60 1104 1114 0 10
87 7 1108 1115 0 7
87 7 1108 1115 0 7
47 38 1110 1115 5 5
47 38 1110 1115 0 5
78 109 1115 1115 0 0
78 109 1115 1115 0 0
87 7 1114 1115 0 1
87 7 1114 1115 0 1
47 38 1115 1115 0 0
47 38 1115 1115 0 0
59 125 1096 1116 10 20
59 125 1096 1116 0 20
22 45 1157 1116 0 48
22 45 1157 1116 0 48
18 33 1157 1116 5 5
18 33 1157 1116 0 5
32 9 1077 1117 10 40
32 9 1077 1117 0 40
32 9 1078 1117 0 39
32 9 1078 1117 0 39
88 60 1113 1118 5 5
88 60 1113 1118 0 5
4 16 1065 1118 10 53
4 16 1065 1118 0 53
63 87 1095 1118 10 23
63 87 1095 1118 0 23
21 47 1086 1118 5 32
21 47 1086 1118 0 32
31 20 1090 1119 10 29
31 20 1090 1119 0 29
50 87 1050 1119 10 69
50 87 1050 1119 0 69
28 42 1114 1119 5 5
28 42 1114 1119 0 5
90 100 1069 1119 5 50
90 100 1069 1119 0 50
11 32 1054 1119 10 65
11 32 1054 1119 0 65
4 33 1066 1119 0 53
4 33 1066 1119 0 53
11 32 1077 1119 0 42
11 32 1077 1119 0 42
4 33 1075 1119 0 44
4 33 1075 1119 0 44
85 31 1100 1120 5 20
85 31 1100 1120 0 20
71 4 1060 1120 10 60
71 4 1060 1120 0 60
16 29 1105 1120 10 15
16 29 1105 1120 0 15
71 4 1065 1120 0 55
71 4 1065 1120 0 55
2 73 1121 1121 0 0
2 73 1121 1121 0 0
52 89 1121 1121 0 0
52 89 1121 1121 0 0
13 121 1064 1122 0 58
13 121 1064 1122 0 58
37 108 1095 1122 10 27
37 108 1095 1122 0 27
37 108 1109 1122 0 13
37 108 1109 1122 0 13
41 19 1091 1123 10 32
41 19 1091 1123 0 32
29 59 1113 1123 10 10
29 59 1113 1123 0 10
7 69 1118 1123 5 5
7 69 1118 1123 0 5
12 4 1165 1123 0 0
12 4 1165 1123 0 0
12 6 1165 1123 0 0
12 6 1165 1123 0 0
29 32 1114 1124 0 10
29 32 1114 1124 0 10
29 32 1118 1124 0 6
29 32 1118 1124 0 6
70 10 1135 1125 5 29
70 10 1135 1125 0 29
23 4 1120 1125 5 5
23 4 1120 1125 0 5
22 6 1166 1125 0 48
22 6 1166 1125 0 48
16 29 1125 1125 0 0
16 29 1125 1125 0 0
22 6 1170 1125 0 44
22 6 1170 1125 0 44
8 6 1100 1126 10 26
8 6 1100 1126 0 26
8 6 1110 1126 0 16
8 6 1110 1126 0 16
83 29 1105 1127 10 22
83 29 1105 1127 0 22
96 16 1108 1127 0 19
96 16 1108 1127 0 19
19 32 1116 1127 10 11
19 32 1116 1127 0 11
18 88 1158 1127 10 15
18 88 1158 1127 0 15
13 103 1064 1127 5 63
13 103 1064 1127 0 63
19 32 1117 1127 0 10
19 32 1117 1127 0 10
18 88 1165 1127 0 8
18 88 1165 1127 0 8
13 103 1071 1127 0 56
13 103 1071 1127 0 56
46 40 1113 1128 5 15
46 40 1113 1128 0 15
45 58 547 1128 5 20
45 58 547 1128 0 20
79 21 1119 1128 5 9
79 21 1119 1128 0 9
100 18 1128 1128 0 0
100 18 1128 1128 0 0
12 6 1170 1128 0 0
12 6 1170 1128 0 0
45 58 552 1128 0 15
45 58 552 1128 0 15
24 4 1102 1130 10 28
24 4 1102 1130 0 28
28 42 1130 1130 0 0
28 42 1130 1130 0 0
85 0 1100 1130 10 30
85 0 1100 1130 0 30
23 6 1120 1130 5 10
23 6 1120 1130 0 10
24 4 1110 1130 0 20
24 4 1110 1130 0 20
85 0 1115 1130 0 15
85 0 1115 1130 0 15
23 6 1125 1130 0 5
23 6 1125 1130 0 5
35 6 1075 1131 10 56
35 6 1075 1131 0 56
7 66 1121 1131 5 10
7 66 1121 1131 0 10
84 15 1120 1132 5 12
84 15 1120 1132 0 12
97 1 1132 1132 0 0
97 1 1132 1132 0 0
96 1 1108 1132 5 24
96 1 1108 1132 0 24
84 15 1125 1132 0 7
84 15 1125 1132 0 7
57 9 1128 1133 5 5
57 9 1128 1133 0 5
44 82 1085 1133 10 48
44 82 1085 1133 0 48
30 30 1123 1133 5 10
30 30 1123 1133 0 10
63 87 1110 1133 0 23
63 87 1110 1133 0 23
41 73 1091 1133 10 42
41 73 1091 1133 0 42
46 102 1113 1133 5 20
46 102 1113 1133 0 20
79 111 1119 1133 5 14
79 111 1119 1133 0 14
57 9 1133 1133 0 0
57 9 1133 1133 0 0
46 102 1115 1133 0 18
46 102 1115 1133 0 18
25 86 1109 1134 10 25
25 86 1109 1134 0 25
54 0 1091 1134 10 43
54 0 1091 1134 0 43
17 51 1105 1134 5 29
17 51 1105 1134 0 29
17 51 1110 1134 0 24
17 51 1110 1134 0 24
58 2 1058 1135 5 77
58 2 1058 1135 0 77
61 60 1135 1135 0 0
61 60 1135 1135 0 0
70 96 1135 1135 10 39
70 96 1135 1135 0 39
70 96 1150 1135 0 24
70 96 1150 1135 0 24
40 10 1121 1136 10 15
40 10 1121 1136 0 15
14 55 1121 1136 10 15
14 55 1121 1136 0 15
53 17 1136 1136 0 0
53 17 1136 1136 0 0
83 33 1109 1136 5 27
83 33 1109 1136 0 27
14 55 1124 1136 0 12
14 55 1124 1136 0 12
83 33 1110 1136 0 26
83 33 1110 1136 0 26
42 118 1110 1138 10 28
42 118 1110 1138 0 28
59 2 1118 1138 0 20
59 2 1118 1138 0 20
20 72 1101 1139 10 38
20 72 1101 1139 0 38
49 28 1118 1139 10 21
49 28 1118 1139 0 21
55 110 1138 1139 0 1
55 110 1138 1139 0 1
50 87 1065 1139 5 74
50 87 1065 1139 0 74
73 9 1106 1140 10 34
73 9 1106 1140 0 34
94 6 1135 1140 5 5
94 6 1135 1140 0 5
96 1 1140 1140 0 0
96 1 1140 1140 0 0
25 52 1115 1140 0 25
25 52 1115 1140 0 25
94 29 1135 1140 0 5
94 29 1135 1140 0 5
25 52 1127 1140 0 13
25 52 1127 1140 0 13
94 29 1140 1140 0 0
94 29 1140 1140 0 0
51 121 1124 1141 10 17
51 121 1124 1141 0 17
44 69 1088 1141 5 53
44 69 1088 1141 0 53
73 88 1107 1141 0 34
73 88 1107 1141 0 34
44 69 1097 1141 0 44
44 69 1097 1141 0 44
73 88 1120 1141 0 21
73 88 1120 1141 0 21
21 9 1106 1143 5 37
21 9 1106 1143 0 37
21 9 1108 1143 0 35
21 9 1108 1143 0 35
30 6 1124 1144 10 20
30 6 1124 1144 0 20
20 85 1101 1144 5 43
20 85 1101 1144 0 43
30 6 1140 1144 0 4
30 6 1140 1144 0 4
20 85 1108 1144 0 36
20 85 1108 1144 0 36
10 46 1101 1145 10 44
10 46 1101 1145 0 44
24 12 1125 1145 0 20
24 12 1125 1145 0 20
87 4 1135 1146 10 11
87 4 1135 1146 0 11
51 103 1124 1146 5 22
51 103 1124 1146 0 22
87 4 1140 1146 0 6
87 4 1140 1146 0 6
51 103 1131 1146 0 15
51 103 1131 1146 0 15
26 16 1139 1148 0 9
26 16 1139 1148 0 9
1 167 1148 1148 0 0
90 78 1088 1148 10 60
90 78 1088 1148 0 60
37 15 1130 1148 5 18
37 15 1130 1148 0 18
40 10 1148 1148 0 0
40 10 1148 1148 0 0
90 78 1110 1148 0 38
90 78 1110 1148 0 38
37 15 1133 1148 0 15
37 15 1133 1148 0 15
22 100 1189 1149 5 49
22 100 1189 1149 0 49
8 90 1128 1149 5 21
8 90 1128 1149 0 21
8 90 1133 1149 0 16
8 90 1133 1149 0 16
1 39 1150 1150 0 0
1 39 1150 1150 0 0
79 111 1152 1152 0 0
79 111 1152 1152 0 0
54 46 1104 1152 5 48
54 46 1104 1152 0 48
54 46 1127 1152 0 25
54 46 1127 1152 0 25
18 89 1191 1153 0 8
18 89 1191 1153 0 8
49 49 1122 1153 10 31
49 49 1122 1153 0 31
49 49 1133 1153 0 20
49 49 1133 1153 0 20
28 29 1150 1155 5 5
28 29 1150 1155 0 5
85 153 1140 1155 0 15
85 153 1140 1155 0 15
24 67 1125 1155 10 30
24 67 1125 1155 0 30
24 67 1145 1155 0 10
24 67 1145 1155 0 10
57 129 1156 1156 0 0
57 129 1156 1156 0 0
11 43 1105 1157 10 52
11 43 1105 1157 0 52
13 25 1101 1157 0 56
13 25 1101 1157 0 56
23 58 1147 1157 5 10
23 58 1147 1157 0 10
13 25 1105 1157 0 52
13 25 1105 1157 0 52
23 58 1152 1157 0 5
23 58 1152 1157 0 5
