$FINAL:DutyID;BlockID;ServiceJourneyID;FromStopID;ToStopID;DepTime;ArrTime;ElementType;DutyType;DepotID;VehTypeID;LineID
50;50;-1;91;58;0:18:42:00;0:18:42:00;2;DT5: Auftragnehmer Umlauf lang;163;1;0
50;50;-1;58;58;0:18:42:00;0:18:47:00;9;DT5: Auftragnehmer Umlauf lang;163;1;0
50;50;1313;58;4;0:18:47:00;0:19:10:00;1;DT5: Auftragnehmer Umlauf lang;163;1;206
50;50;-1;4;6;0:19:10:00;0:19:10:00;2;DT5: Auftragnehmer Umlauf lang;163;1;0
50;50;-1;6;6;0:19:10:00;0:19:15:00;9;DT5: Auftragnehmer Umlauf lang;163;1;0
50;50;1353;6;91;0:19:15:00;0:19:42:00;1;DT5: Auftragnehmer Umlauf lang;163;1;206
50;50;-1;91;58;0:19:42:00;0:19:42:00;2;DT5: Auftragnehmer Umlauf lang;163;1;0
50;50;-1;58;58;0:19:42:00;0:19:47:00;9;DT5: Auftragnehmer Umlauf lang;163;1;0
50;50;1384;58;4;0:19:47:00;0:20:10:00;1;DT5: Auftragnehmer Umlauf lang;163;1;206
50;50;-1;4;4;0:20:10:00;0:20:30:00;9;DT5: Auftragnehmer Umlauf lang;163;1;0
50;50;1408;4;12;0:20:30:00;0:20:40:00;1;DT5: Auftragnehmer Umlauf lang;163;1;202
50;50;-1;12;67;0:20:40:00;0:20:40:00;2;DT5: Auftragnehmer Umlauf lang;163;1;0
50;50;1413;67;6;0:20:40:00;0:20:55:00;1;DT5: Auftragnehmer Umlauf lang;163;1;202
50;50;-1;6;29;0:20:55:00;0:20:55:00;2;DT5: Auftragnehmer Umlauf lang;163;1;0
50;50;-1;29;29;0:20:55:00;0:21:00:00;9;DT5: Auftragnehmer Umlauf lang;163;1;0
50;50;1426;29;30;0:21:00:00;0:21:25:00;1;DT5: Auftragnehmer Umlauf lang;163;1;207
50;50;-1;30;6;0:21:25:00;0:21:26:00;2;DT5: Auftragnehmer Umlauf lang;163;1;0
50;50;-1;6;6;0:21:26:00;0:21:30:00;9;DT5: Auftragnehmer Umlauf lang;163;1;0
50;50;1438;6;75;0:21:30:00;0:21:54:00;1;DT5: Auftragnehmer Umlauf lang;163;1;209
50;50;-1;75;163;0:21:54:00;0:22:06:00;3;DT5: Auftragnehmer Umlauf lang;163;1;0
51;-1;-1;168;168;0:05:44:00;0:05:49:00;5;DT1: DKB durchgÃ¤ngig;168;56;0
51;56;-1;168;1;0:05:49:00;0:06:01:00;4;DT1: DKB durchgÃ¤ngig;168;1;0
51;56;85;1;31;0:06:01:00;0:06:34:00;1;DT1: DKB durchgÃ¤ngig;168;1;290
51;56;143;31;10;0:06:34:00;0:07:19:00;1;DT1: DKB durchgÃ¤ngig;168;1;298
51;56;-1;10;10;0:07:19:00;0:07:33:00;9;DT1: DKB durchgÃ¤ngig;168;1;0
51;56;257;10;0;0:07:33:00;0:08:19:00;1;DT1: DKB durchgÃ¤ngig;168;1;298
51;56;330;0;1;0:08:19:00;0:08:53:00;1;DT1: DKB durchgÃ¤ngig;168;1;290
51;56;-1;1;25;0:08:53:00;0:08:53:00;2;DT1: DKB durchgÃ¤ngig;168;1;0
51;56;-1;25;25;0:08:53:00;0:08:55:00;9;DT1: DKB durchgÃ¤ngig;168;1;0
51;56;388;25;15;0:08:55:00;0:09:40:00;1;DT1: DKB durchgÃ¤ngig;168;1;221
51;56;-1;15;15;0:09:40:00;0:09:45:00;9;DT1: DKB durchgÃ¤ngig;168;1;0
51;56;457;15;6;0:09:45:00;0:10:25:00;1;DT1: DKB durchgÃ¤ngig;168;1;221
51;-1;-1;6;29;0:10:25:00;0:10:25:00;7;DT1: DKB durchgÃ¤ngig;29;-1;0
51;-1;-1;29;29;0:10:25:00;0:10:30:00;6;DT1: DKB durchgÃ¤ngig;29;-1;0
51;-1;-1;29;29;0:10:30:00;0:11:00:00;8;DT1: DKB durchgÃ¤ngig;29;-1;0
51;-1;-1;29;6;0:11:00:00;0:11:00:00;7;DT1: DKB durchgÃ¤ngig;6;56;0
51;56;561;6;50;0:11:00:00;0:11:58:00;1;DT1: DKB durchgÃ¤ngig;168;1;236
51;56;-1;50;50;0:11:58:00;0:12:01:00;9;DT1: DKB durchgÃ¤ngig;168;1;0
51;56;641;50;6;0:12:01:00;0:12:55:00;1;DT1: DKB durchgÃ¤ngig;168;1;236
51;56;-1;6;6;0:12:55:00;0:13:00:00;9;DT1: DKB durchgÃ¤ngig;168;1;0
51;56;721;6;24;0:13:00:00;0:13:26:00;1;DT1: DKB durchgÃ¤ngig;168;1;216
51;56;-1;24;24;0:13:26:00;0:13:27:00;9;DT1: DKB durchgÃ¤ngig;168;1;0
51;56;757;24;4;0:13:27:00;0:13:55:00;1;DT1: DKB durchgÃ¤ngig;168;1;216
51;56;-1;4;6;0:13:55:00;0:13:55:00;2;DT1: DKB durchgÃ¤ngig;168;1;0
51;56;-1;6;6;0:13:55:00;0:14:00:00;9;DT1: DKB durchgÃ¤ngig;168;1;0
51;56;824;6;4;0:14:00:00;0:14:20:00;1;DT1: DKB durchgÃ¤ngig;168;1;225
51;56;-1;4;168;0:14:20:00;0:14:32:00;3;DT1: DKB durchgÃ¤ngig;168;1;0
51;-1;-1;168;168;0:14:32:00;0:14:42:00;6;DT1: DKB durchgÃ¤ngig;168;51;0
52;51;-1;163;143;0:05:45:00;0:06:15:00;4;DT5: Auftragnehmer Umlauf lang;163;1;0
52;51;101;143;10;0:06:15:00;0:06:55:00;1;DT5: Auftragnehmer Umlauf lang;163;1;298
52;51;-1;10;46;0:06:55:00;0:07:16:00;2;DT5: Auftragnehmer Umlauf lang;163;1;0
52;51;-1;46;46;0:07:16:00;0:07:25:00;9;DT5: Auftragnehmer Umlauf lang;163;1;0
52;51;233;46;29;0:07:25:00;0:08:25:00;1;DT5: Auftragnehmer Umlauf lang;163;1;208
52;51;-1;29;29;0:08:25:00;0:08:45:00;9;DT5: Auftragnehmer Umlauf lang;163;1;0
52;51;373;29;30;0:08:45:00;0:09:13:00;1;DT5: Auftragnehmer Umlauf lang;163;1;207
52;51;-1;30;6;0:09:13:00;0:09:14:00;2;DT5: Auftragnehmer Umlauf lang;163;1;0
52;51;-1;6;6;0:09:14:00;0:09:15:00;9;DT5: Auftragnehmer Umlauf lang;163;1;0
52;51;413;6;91;0:09:15:00;0:09:42:00;1;DT5: Auftragnehmer Umlauf lang;163;1;206
52;51;-1;91;58;0:09:42:00;0:09:42:00;2;DT5: Auftragnehmer Umlauf lang;163;1;0
52;51;-1;58;58;0:09:42:00;0:09:47:00;9;DT5: Auftragnehmer Umlauf lang;163;1;0
52;51;459;58;4;0:09:47:00;0:10:10:00;1;DT5: Auftragnehmer Umlauf lang;163;1;206
52;51;-1;4;29;0:10:10:00;0:10:11:00;2;DT5: Auftragnehmer Umlauf lang;163;1;0
52;51;-1;29;29;0:10:11:00;0:10:15:00;9;DT5: Auftragnehmer Umlauf lang;163;1;0
52;51;494;29;30;0:10:15:00;0:10:43:00;1;DT5: Auftragnehmer Umlauf lang;163;1;207
52;51;-1;30;6;0:10:43:00;0:10:44:00;2;DT5: Auftragnehmer Umlauf lang;163;1;0
52;51;-1;6;6;0:10:44:00;0:10:45:00;9;DT5: Auftragnehmer Umlauf lang;163;1;0
52;51;537;6;45;0:10:45:00;0:11:04:00;1;DT5: Auftragnehmer Umlauf lang;163;1;213
52;51;-1;45;45;0:11:04:00;0:11:20:00;9;DT5: Auftragnehmer Umlauf lang;163;1;0
52;51;581;45;29;0:11:20:00;0:11:40:00;1;DT5: Auftragnehmer Umlauf lang;163;1;213
52;51;-1;29;6;0:11:40:00;0:11:41:00;2;DT5: Auftragnehmer Umlauf lang;163;1;0
52;51;-1;6;6;0:11:41:00;0:11:45:00;9;DT5: Auftragnehmer Umlauf lang;163;1;0
52;51;618;6;58;0:11:45:00;0:12:07:00;1;DT5: Auftragnehmer Umlauf lang;163;1;206
52;51;-1;58;58;0:12:07:00;0:12:12:00;9;DT5: Auftragnehmer Umlauf lang;163;1;0
52;51;650;58;4;0:12:12:00;0:12:40:00;1;DT5: Auftragnehmer Umlauf lang;163;1;206
52;51;-1;4;4;0:12:40:00;0:12:45:00;9;DT5: Auftragnehmer Umlauf lang;163;1;0
52;51;702;4;6;0:12:45:00;0:13:14:00;1;DT5: Auftragnehmer Umlauf lang;163;1;214
52;51;-1;6;6;0:13:14:00;0:13:15:00;9;DT5: Auftragnehmer Umlauf lang;163;1;0
52;51;741;6;91;0:13:15:00;0:13:42:00;1;DT5: Auftragnehmer Umlauf lang;163;1;206
52;51;-1;91;58;0:13:42:00;0:13:42:00;2;DT5: Auftragnehmer Umlauf lang;163;1;0
52;51;-1;58;58;0:13:42:00;0:13:47:00;9;DT5: Auftragnehmer Umlauf lang;163;1;0
52;51;803;58;4;0:13:47:00;0:14:10:00;1;DT5: Auftragnehmer Umlauf lang;163;1;206
52;51;-1;4;6;0:14:10:00;0:14:10:00;2;DT5: Auftragnehmer Umlauf lang;163;1;0
52;51;-1;6;6;0:14:10:00;0:14:15:00;9;DT5: Auftragnehmer Umlauf lang;163;1;0
52;51;844;6;91;0:14:15:00;0:14:42:00;1;DT5: Auftragnehmer Umlauf lang;163;1;206
52;51;-1;91;58;0:14:42:00;0:14:42:00;2;DT5: Auftragnehmer Umlauf lang;163;1;0
52;51;-1;58;58;0:14:42:00;0:14:47:00;9;DT5: Auftragnehmer Umlauf lang;163;1;0
52;51;899;58;4;0:14:47:00;0:15:10:00;1;DT5: Auftragnehmer Umlauf lang;163;1;206
52;51;-1;4;33;0:15:10:00;0:15:15:00;2;DT5: Auftragnehmer Umlauf lang;163;1;0
52;51;-1;33;33;0:15:15:00;0:15:25:00;9;DT5: Auftragnehmer Umlauf lang;163;1;0
52;51;950;33;17;0:15:25:00;0:16:21:00;1;DT5: Auftragnehmer Umlauf lang;163;1;186
52;51;-1;17;17;0:16:21:00;0:16:56:00;9;DT5: Auftragnehmer Umlauf lang;163;1;0
52;51;1118;17;16;0:16:56:00;0:17:53:00;1;DT5: Auftragnehmer Umlauf lang;163;1;186
52;51;-1;16;1;0:17:53:00;0:17:53:00;2;DT5: Auftragnehmer Umlauf lang;163;1;0
52;51;-1;1;1;0:17:53:00;0:18:10:00;9;DT5: Auftragnehmer Umlauf lang;163;1;0
52;51;1251;1;121;0:18:10:00;0:18:44:00;1;DT5: Auftragnehmer Umlauf lang;163;1;236
52;51;-1;121;103;0:18:44:00;0:18:44:00;2;DT5: Auftragnehmer Umlauf lang;163;1;0
52;51;-1;103;103;0:18:44:00;0:18:51:00;9;DT5: Auftragnehmer Umlauf lang;163;1;0
52;51;1318;103;25;0:18:51:00;0:19:21:00;1;DT5: Auftragnehmer Umlauf lang;163;1;236
52;51;-1;25;163;0:19:21:00;0:19:33:00;3;DT5: Auftragnehmer Umlauf lang;163;1;0
53;52;-1;163;6;0:05:48:00;0:06:00:00;4;DT5: Auftragnehmer Umlauf lang;163;1;0
53;52;75;6;55;0:06:00:00;0:06:41:00;1;DT5: Auftragnehmer Umlauf lang;163;1;216
53;52;-1;55;49;0:06:41:00;0:06:45:00;2;DT5: Auftragnehmer Umlauf lang;163;1;0
53;52;-1;49;49;0:06:45:00;0:07:05:00;9;DT5: Auftragnehmer Umlauf lang;163;1;0
53;52;206;49;59;0:07:05:00;0:07:45:00;1;DT5: Auftragnehmer Umlauf lang;163;1;270
53;52;-1;59;27;0:07:45:00;0:07:54:00;2;DT5: Auftragnehmer Umlauf lang;163;1;0
53;52;288;27;28;0:07:54:00;0:08:38:00;1;DT5: Auftragnehmer Umlauf lang;163;1;284
53;52;-1;28;66;0:08:38:00;0:08:41:00;2;DT5: Auftragnehmer Umlauf lang;163;1;0
53;52;367;66;1;0:08:41:00;0:09:37:00;1;DT5: Auftragnehmer Umlauf lang;163;1;238
53;52;-1;1;163;0:09:37:00;0:09:49:00;2;DT5: Auftragnehmer Umlauf lang;163;1;0
54;53;-1;163;29;0:05:48:00;0:06:00:00;4;DT6: Auftragnehmer Umlauf kurz;163;1;0
54;53;76;29;46;0:06:00:00;0:06:46:00;1;DT6: Auftragnehmer Umlauf kurz;163;1;208
54;53;-1;46;148;0:06:46:00;0:06:58:00;2;DT6: Auftragnehmer Umlauf kurz;163;1;0
54;53;-1;148;148;0:06:58:00;0:07:45:00;9;DT6: Auftragnehmer Umlauf kurz;163;1;0
54;53;277;148;9;0:07:45:00;0:08:21:00;1;DT6: Auftragnehmer Umlauf kurz;163;1;291
54;53;-1;9;163;0:08:21:00;0:08:33:00;2;DT6: Auftragnehmer Umlauf kurz;163;1;0
55;54;-1;163;4;0:05:48:00;0:06:00:00;4;DT6: Auftragnehmer Umlauf kurz;163;1;0
55;54;77;4;15;0:06:00:00;0:06:35:00;1;DT6: Auftragnehmer Umlauf kurz;163;1;221
55;54;-1;15;15;0:06:35:00;0:06:45:00;9;DT6: Auftragnehmer Umlauf kurz;163;1;0
55;54;167;15;16;0:06:45:00;0:07:29:00;1;DT6: Auftragnehmer Umlauf kurz;163;1;221
55;54;-1;16;163;0:07:29:00;0:07:41:00;2;DT6: Auftragnehmer Umlauf kurz;163;1;0
56;55;-1;165;56;0:05:48:00;0:06:09:00;4;DT5: Auftragnehmer Umlauf lang;165;1;0
56;55;92;56;51;0:06:09:00;0:06:26:00;1;DT5: Auftragnehmer Umlauf lang;165;1;280
56;55;-1;51;51;0:06:26:00;0:06:28:00;9;DT5: Auftragnehmer Umlauf lang;165;1;0
56;55;125;51;52;0:06:28:00;0:07:08:00;1;DT5: Auftragnehmer Umlauf lang;165;1;279
56;55;-1;52;28;0:07:08:00;0:07:12:00;2;DT5: Auftragnehmer Umlauf lang;165;1;0
56;55;-1;28;28;0:07:12:00;0:07:17:00;9;DT5: Auftragnehmer Umlauf lang;165;1;0
56;55;227;28;27;0:07:17:00;0:07:54:00;1;DT5: Auftragnehmer Umlauf lang;165;1;284
56;55;-1;27;27;0:07:54:00;0:08:54:00;9;DT5: Auftragnehmer Umlauf lang;165;1;0
56;55;385;27;28;0:08:54:00;0:09:38:00;1;DT5: Auftragnehmer Umlauf lang;165;1;284
56;55;-1;28;28;0:09:38:00;0:10:17:00;9;DT5: Auftragnehmer Umlauf lang;165;1;0
56;55;497;28;27;0:10:17:00;0:10:54:00;1;DT5: Auftragnehmer Umlauf lang;165;1;284
56;55;546;27;28;0:10:54:00;0:11:38:00;1;DT5: Auftragnehmer Umlauf lang;165;1;284
56;55;-1;28;52;0:11:38:00;0:11:42:00;2;DT5: Auftragnehmer Umlauf lang;165;1;0
56;55;-1;52;52;0:11:42:00;0:11:47:00;9;DT5: Auftragnehmer Umlauf lang;165;1;0
56;55;623;52;51;0:11:47:00;0:12:25:00;1;DT5: Auftragnehmer Umlauf lang;165;1;279
56;55;-1;51;51;0:12:25:00;0:12:30:00;9;DT5: Auftragnehmer Umlauf lang;165;1;0
56;55;673;51;56;0:12:30:00;0:12:51:00;1;DT5: Auftragnehmer Umlauf lang;165;1;280
56;55;-1;56;56;0:12:51:00;0:13:09:00;9;DT5: Auftragnehmer Umlauf lang;165;1;0
56;55;730;56;51;0:13:09:00;0:13:26:00;1;DT5: Auftragnehmer Umlauf lang;165;1;280
56;55;-1;51;51;0:13:26:00;0:13:30:00;9;DT5: Auftragnehmer Umlauf lang;165;1;0
56;55;769;51;56;0:13:30:00;0:13:51:00;1;DT5: Auftragnehmer Umlauf lang;165;1;280
56;55;-1;56;56;0:13:51:00;0:14:09:00;9;DT5: Auftragnehmer Umlauf lang;165;1;0
56;55;832;56;51;0:14:09:00;0:14:26:00;1;DT5: Auftragnehmer Umlauf lang;165;1;280
56;55;-1;51;51;0:14:26:00;0:14:28:00;9;DT5: Auftragnehmer Umlauf lang;165;1;0
56;55;865;51;52;0:14:28:00;0:15:08:00;1;DT5: Auftragnehmer Umlauf lang;165;1;279
56;55;-1;52;107;0:15:08:00;0:15:19:00;2;DT5: Auftragnehmer Umlauf lang;165;1;0
56;55;-1;107;107;0:15:19:00;0:15:30:00;9;DT5: Auftragnehmer Umlauf lang;165;1;0
56;55;971;107;107;0:15:30:00;0:15:41:00;1;DT5: Auftragnehmer Umlauf lang;165;1;219
56;55;-1;107;78;0:15:41:00;0:15:45:00;2;DT5: Auftragnehmer Umlauf lang;165;1;0
56;55;995;78;60;0:15:45:00;0:16:45:00;1;DT5: Auftragnehmer Umlauf lang;165;1;20
56;55;-1;60;60;0:16:45:00;0:16:59:00;9;DT5: Auftragnehmer Umlauf lang;165;1;0
56;55;1126;60;71;0:16:59:00;0:17:54:00;1;DT5: Auftragnehmer Umlauf lang;165;1;220
56;55;-1;71;28;0:17:54:00;0:17:57:00;2;DT5: Auftragnehmer Umlauf lang;165;1;0
56;55;-1;28;28;0:17:57:00;0:18:17:00;9;DT5: Auftragnehmer Umlauf lang;165;1;0
56;55;1262;28;110;0:18:17:00;0:18:58:00;1;DT5: Auftragnehmer Umlauf lang;165;1;284
56;55;-1;110;52;0:18:58:00;0:19:26:00;2;DT5: Auftragnehmer Umlauf lang;165;1;0
56;55;-1;52;52;0:19:26:00;0:19:47:00;9;DT5: Auftragnehmer Umlauf lang;165;1;0
56;55;1385;52;51;0:19:47:00;0:20:25:00;1;DT5: Auftragnehmer Umlauf lang;165;1;279
56;55;-1;51;165;0:20:25:00;0:20:38:00;2;DT5: Auftragnehmer Umlauf lang;165;1;0
57;57;-1;163;0;0:05:52:00;0:06:17:00;4;DT6: Auftragnehmer Umlauf kurz;163;1;0
57;57;106;0;109;0:06:17:00;0:07:00:00;1;DT6: Auftragnehmer Umlauf kurz;163;1;15
57;57;-1;109;163;0:07:00:00;0:07:16:00;2;DT6: Auftragnehmer Umlauf kurz;163;1;0
58;58;-1;166;60;0:05:52:00;0:06:29:00;4;DT5: Auftragnehmer Umlauf lang;166;1;0
58;58;127;60;61;0:06:29:00;0:07:58:00;1;DT5: Auftragnehmer Umlauf lang;166;1;220
58;58;-1;61;66;0:07:58:00;0:08:07:00;2;DT5: Auftragnehmer Umlauf lang;166;1;0
58;58;-1;66;66;0:08:07:00;0:08:11:00;9;DT5: Auftragnehmer Umlauf lang;166;1;0
58;58;315;66;1;0:08:11:00;0:09:07:00;1;DT5: Auftragnehmer Umlauf lang;166;1;238
58;58;-1;1;87;0:09:07:00;0:09:12:00;2;DT5: Auftragnehmer Umlauf lang;166;1;0
58;58;-1;87;87;0:09:12:00;0:09:15:00;9;DT5: Auftragnehmer Umlauf lang;166;1;0
58;58;411;87;87;0:09:15:00;0:09:30:00;1;DT5: Auftragnehmer Umlauf lang;166;1;303
58;58;-1;87;42;0:09:30:00;0:09:40:00;2;DT5: Auftragnehmer Umlauf lang;166;1;0
58;58;-1;42;42;0:09:40:00;0:09:50:00;9;DT5: Auftragnehmer Umlauf lang;166;1;0
58;58;463;42;29;0:09:50:00;0:10:10:00;1;DT5: Auftragnehmer Umlauf lang;166;1;213
58;58;-1;29;45;0:10:10:00;0:10:19:00;2;DT5: Auftragnehmer Umlauf lang;166;1;0
58;58;-1;45;45;0:10:19:00;0:10:20:00;9;DT5: Auftragnehmer Umlauf lang;166;1;0
58;58;500;45;29;0:10:20:00;0:10:40:00;1;DT5: Auftragnehmer Umlauf lang;166;1;213
58;58;-1;29;29;0:10:40:00;0:10:45:00;9;DT5: Auftragnehmer Umlauf lang;166;1;0
58;58;535;29;30;0:10:45:00;0:11:13:00;1;DT5: Auftragnehmer Umlauf lang;166;1;207
58;58;-1;30;6;0:11:13:00;0:11:14:00;2;DT5: Auftragnehmer Umlauf lang;166;1;0
58;58;-1;6;6;0:11:14:00;0:11:15:00;9;DT5: Auftragnehmer Umlauf lang;166;1;0
58;58;576;6;91;0:11:15:00;0:11:42:00;1;DT5: Auftragnehmer Umlauf lang;166;1;206
58;58;-1;91;58;0:11:42:00;0:11:42:00;2;DT5: Auftragnehmer Umlauf lang;166;1;0
58;58;-1;58;58;0:11:42:00;0:11:47:00;9;DT5: Auftragnehmer Umlauf lang;166;1;0
58;58;622;58;4;0:11:47:00;0:12:10:00;1;DT5: Auftragnehmer Umlauf lang;166;1;206
58;58;-1;4;29;0:12:10:00;0:12:11:00;2;DT5: Auftragnehmer Umlauf lang;166;1;0
58;58;-1;29;29;0:12:11:00;0:12:15:00;9;DT5: Auftragnehmer Umlauf lang;166;1;0
58;58;653;29;30;0:12:15:00;0:12:43:00;1;DT5: Auftragnehmer Umlauf lang;166;1;207
58;58;-1;30;6;0:12:43:00;0:12:44:00;2;DT5: Auftragnehmer Umlauf lang;166;1;0
58;58;-1;6;6;0:12:44:00;0:12:45:00;9;DT5: Auftragnehmer Umlauf lang;166;1;0
58;58;704;6;58;0:12:45:00;0:13:07:00;1;DT5: Auftragnehmer Umlauf lang;166;1;206
58;58;-1;58;58;0:13:07:00;0:13:12:00;9;DT5: Auftragnehmer Umlauf lang;166;1;0
58;58;735;58;4;0:13:12:00;0:13:40:00;1;DT5: Auftragnehmer Umlauf lang;166;1;206
58;58;-1;4;4;0:13:40:00;0:14:00:00;9;DT5: Auftragnehmer Umlauf lang;166;1;0
58;58;820;4;26;0:14:00:00;0:14:27:00;1;DT5: Auftragnehmer Umlauf lang;166;1;221
58;58;-1;26;2;0:14:27:00;0:14:34:00;2;DT5: Auftragnehmer Umlauf lang;166;1;0
58;58;-1;2;2;0:14:34:00;0:14:38:00;9;DT5: Auftragnehmer Umlauf lang;166;1;0
58;58;883;2;74;0:14:38:00;0:15:17:00;1;DT5: Auftragnehmer Umlauf lang;166;1;210
58;58;-1;74;74;0:15:17:00;0:15:35:00;9;DT5: Auftragnehmer Umlauf lang;166;1;0
58;58;975;74;2;0:15:35:00;0:16:15:00;1;DT5: Auftragnehmer Umlauf lang;166;1;210
58;58;-1;2;2;0:16:15:00;0:16:18:00;9;DT5: Auftragnehmer Umlauf lang;166;1;0
58;58;1048;2;63;0:16:18:00;0:16:26:00;1;DT5: Auftragnehmer Umlauf lang;166;1;292
58;58;-1;63;63;0:16:26:00;0:16:28:00;9;DT5: Auftragnehmer Umlauf lang;166;1;0
58;58;1063;63;2;0:16:28:00;0:16:36:00;1;DT5: Auftragnehmer Umlauf lang;166;1;292
58;58;-1;2;2;0:16:36:00;0:16:38:00;9;DT5: Auftragnehmer Umlauf lang;166;1;0
58;58;1085;2;74;0:16:38:00;0:17:12:00;1;DT5: Auftragnehmer Umlauf lang;166;1;210
58;58;-1;74;2;0:17:12:00;0:17:38:00;2;DT5: Auftragnehmer Umlauf lang;166;1;0
58;58;1196;2;74;0:17:38:00;0:18:17:00;1;DT5: Auftragnehmer Umlauf lang;166;1;210
58;58;-1;74;74;0:18:17:00;0:18:35:00;9;DT5: Auftragnehmer Umlauf lang;166;1;0
58;58;1291;74;2;0:18:35:00;0:19:08:00;1;DT5: Auftragnehmer Umlauf lang;166;1;210
58;58;-1;2;73;0:19:08:00;0:19:39:00;2;DT5: Auftragnehmer Umlauf lang;166;1;0
58;58;-1;73;73;0:19:39:00;0:19:41:00;9;DT5: Auftragnehmer Umlauf lang;166;1;0
58;58;1382;73;100;0:19:41:00;0:19:59:00;1;DT5: Auftragnehmer Umlauf lang;166;1;294
58;58;-1;100;7;0:19:59:00;0:20:00:00;2;DT5: Auftragnehmer Umlauf lang;166;1;0
58;58;-1;7;7;0:20:00:00;0:20:06:00;9;DT5: Auftragnehmer Umlauf lang;166;1;0
58;58;1399;7;4;0:20:06:00;0:20:25:00;1;DT5: Auftragnehmer Umlauf lang;166;1;216
58;58;-1;4;6;0:20:25:00;0:20:25:00;2;DT5: Auftragnehmer Umlauf lang;166;1;0
58;58;-1;6;6;0:20:25:00;0:20:30:00;9;DT5: Auftragnehmer Umlauf lang;166;1;0
58;58;1411;6;75;0:20:30:00;0:20:54:00;1;DT5: Auftragnehmer Umlauf lang;166;1;209
58;58;-1;75;75;0:20:54:00;0:21:01:00;9;DT5: Auftragnehmer Umlauf lang;166;1;0
58;58;1427;75;4;0:21:01:00;0:21:25:00;1;DT5: Auftragnehmer Umlauf lang;166;1;209
58;58;-1;4;4;0:21:25:00;0:21:30:00;9;DT5: Auftragnehmer Umlauf lang;166;1;0
58;58;1433;4;4;0:21:30:00;0:21:55:00;1;DT5: Auftragnehmer Umlauf lang;166;1;301
58;58;-1;4;4;0:21:55:00;0:22:00:00;9;DT5: Auftragnehmer Umlauf lang;166;1;0
58;58;1447;4;4;0:22:00:00;0:22:25:00;1;DT5: Auftragnehmer Umlauf lang;166;1;302
58;58;-1;4;6;0:22:25:00;0:22:25:00;2;DT5: Auftragnehmer Umlauf lang;166;1;0
58;58;-1;6;6;0:22:25:00;0:22:30:00;9;DT5: Auftragnehmer Umlauf lang;166;1;0
58;58;1453;6;100;0:22:30:00;0:22:46:00;1;DT5: Auftragnehmer Umlauf lang;166;1;216
58;58;-1;100;166;0:22:46:00;0:23:00:00;3;DT5: Auftragnehmer Umlauf lang;166;1;0
59;-1;-1;168;168;0:05:55:00;0:06:00:00;5;DT2: DKB geteilt;168;60;0
59;60;-1;168;120;0:06:00:00;0:06:07:00;4;DT2: DKB geteilt;168;1;0
59;60;90;120;6;0:06:07:00;0:06:20:00;1;DT2: DKB geteilt;168;1;224
59;60;-1;6;23;0:06:20:00;0:06:40:00;2;DT2: DKB geteilt;168;1;0
59;60;154;23;82;0:06:40:00;0:07:25:00;1;DT2: DKB geteilt;168;1;294
59;60;-1;82;66;0:07:25:00;0:07:25:00;2;DT2: DKB geteilt;168;1;0
59;60;-1;66;66;0:07:25:00;0:07:28:00;9;DT2: DKB geteilt;168;1;0
59;60;240;66;19;0:07:28:00;0:08:11:00;1;DT2: DKB geteilt;168;1;294
59;60;-1;19;73;0:08:11:00;0:08:11:00;2;DT2: DKB geteilt;168;1;0
59;60;316;73;9;0:08:11:00;0:08:56:00;1;DT2: DKB geteilt;168;1;296
59;60;-1;9;168;0:08:56:00;0:09:08:00;2;DT2: DKB geteilt;168;1;0
59;-1;-1;168;9;0:11:48:00;0:11:58:00;7;DT2: DKB geteilt;9;82;0
59;82;-1;9;1;0:11:58:00;0:11:59:00;2;DT2: DKB geteilt;168;1;0
59;82;-1;1;1;0:11:59:00;0:12:00:00;9;DT2: DKB geteilt;168;1;0
59;82;640;1;10;0:12:00:00;0:12:55:00;1;DT2: DKB geteilt;168;1;98
59;82;-1;10;96;0:12:55:00;0:12:55:00;2;DT2: DKB geteilt;168;1;0
59;82;-1;96;96;0:12:55:00;0:13:10:00;9;DT2: DKB geteilt;168;1;0
59;82;732;96;1;0:13:10:00;0:14:05:00;1;DT2: DKB geteilt;168;1;98
59;82;-1;1;9;0:14:05:00;0:14:06:00;2;DT2: DKB geteilt;168;1;0
59;82;-1;9;9;0:14:06:00;0:14:22:00;9;DT2: DKB geteilt;168;1;0
59;82;856;9;47;0:14:22:00;0:14:44:00;1;DT2: DKB geteilt;168;1;297
59;82;-1;47;151;0:14:44:00;0:14:44:00;2;DT2: DKB geteilt;168;1;0
59;-1;-1;151;47;0:14:44:00;0:14:44:00;7;DT2: DKB geteilt;47;-1;0
59;-1;-1;47;47;0:14:44:00;0:14:49:00;6;DT2: DKB geteilt;47;-1;0
59;-1;-1;47;47;0:14:49:00;0:15:35:00;8;DT2: DKB geteilt;47;-1;0
59;-1;-1;47;151;0:15:35:00;0:15:35:00;7;DT2: DKB geteilt;151;82;0
59;82;-1;151;47;0:15:35:00;0:15:35:00;2;DT2: DKB geteilt;168;1;0
59;82;976;47;48;0:15:35:00;0:16:05:00;1;DT2: DKB geteilt;168;1;237
59;82;-1;48;6;0:16:05:00;0:16:10:00;2;DT2: DKB geteilt;168;1;0
59;82;-1;6;6;0:16:10:00;0:16:15:00;9;DT2: DKB geteilt;168;1;0
