vehID Standort Dep/Arr Uhrzeit(Ist) Status(Depot/Umlauf)
98 69 0 1058 1
58 2 1 1058 1
58 2 0 1058 1
67 2 1 1058 1
67 2 0 1058 1
78 0 1 1058 1
78 0 0 1058 1
17 52 1 1058 1
17 52 0 1058 1
99 126 1 1059 1
99 126 0 1059 1
24 3 1 1059 1
24 3 0 1059 1
31 21 1 1059 1
31 21 0 1059 1
86 164 1 1059 0
31 111 1 1059 1
31 111 0 1059 1
29 82 1 1060 1
29 82 0 1060 1
59 33 1 1060 1
59 33 0 1060 1
16 15 1 1060 1
16 15 0 1060 1
71 4 1 1060 1
71 4 0 1060 1
66 73 1 1061 1
66 73 0 1061 1
1 116 1 1061 1
1 116 0 1061 1
45 67 1 1061 1
45 67 0 1061 1
52 4 1 1061 1
52 4 0 1061 1
33 66 1 1061 1
33 66 0 1061 1
1 119 1 1061 1
1 119 0 1061 1
48 29 1 1062 1
48 29 0 1062 1
78 0 1 1062 1
78 0 0 1062 1
29 49 1 1062 1
29 49 0 1062 1
46 30 1 1063 1
46 30 0 1063 1
12 6 1 1063 1
12 6 0 1063 1
7 104 1 1063 1
7 104 0 1063 1
13 121 1 1064 1
13 121 0 1064 1
21 152 1 1064 1
21 152 0 1064 1
24 3 1 1064 1
24 3 0 1064 1
13 103 1 1064 1
13 103 0 1064 1
93 169 0 1064 1
4 16 1 1065 1
4 16 0 1065 1
23 6 1 1065 1
23 6 0 1065 1
50 87 1 1065 1
50 87 0 1065 1
63 12 1 1065 1
63 12 0 1065 1
59 29 1 1065 1
59 29 0 1065 1
16 15 1 1065 1
16 15 0 1065 1
71 4 1 1065 1
71 4 0 1065 1
21 134 1 1065 1
21 134 0 1065 1
98 162 1 1066 0
4 33 1 1066 1
4 33 0 1066 1
21 134 1 1066 1
21 134 0 1066 1
17 52 1 1067 1
17 52 0 1067 1
75 19 1 1068 1
75 19 0 1068 1
22 45 1 1068 1
22 45 0 1068 1
96 18 1 1068 1
96 18 0 1068 1
99 115 1 1068 1
99 115 0 1068 1
12 6 1 1068 1
12 6 0 1068 1
42 16 1 1069 1
42 16 0 1069 1
38 64 1 1069 1
38 64 0 1069 1
90 100 1 1069 1
90 100 0 1069 1
37 15 1 1070 1
37 15 0 1070 1
30 42 1 1070 1
30 42 0 1070 1
42 33 1 1070 1
42 33 0 1070 1
38 13 1 1070 1
38 13 0 1070 1
79 56 1 1071 1
79 56 0 1071 1
13 103 1 1071 1
13 103 0 1071 1
19 70 1 1072 1
19 70 0 1072 1
76 48 1 1072 1
76 48 0 1072 1
32 4 1 1072 1
32 4 0 1072 1
76 1 1 1072 1
76 1 0 1072 1
51 16 1 1073 1
51 16 0 1073 1
31 111 1 1073 1
31 111 0 1073 1
29 49 1 1073 1
29 49 0 1073 1
63 87 1 1073 1
63 87 0 1073 1
37 15 1 1073 1
37 15 0 1073 1
51 1 1 1073 1
51 1 0 1073 1
36 1 1 1074 1
36 1 0 1074 1
55 71 1 1074 1
55 71 0 1074 1
6 46 1 1074 1
6 46 0 1074 1
97 0 1 1074 1
97 0 0 1074 1
49 27 1 1074 1
49 27 0 1074 1
18 34 1 1074 1
18 34 0 1074 1
18 54 1 1074 1
18 54 0 1074 1
80 10 1 1075 1
80 10 0 1075 1
35 6 1 1075 1
35 6 0 1075 1
8 4 1 1075 1
8 4 0 1075 1
14 6 1 1075 1
14 6 0 1075 1
84 25 1 1075 1
84 25 0 1075 1
5 4 1 1075 1
5 4 0 1075 1
4 33 1 1075 1
4 33 0 1075 1
5 6 1 1075 1
5 6 0 1075 1
94 9 1 1076 1
94 9 0 1076 1
40 31 1 1076 1
40 31 0 1076 1
100 161 1 1076 0
75 166 1 1076 0
11 32 1 1077 1
11 32 0 1077 1
24 4 1 1077 1
24 4 0 1077 1
93 126 1 1077 1
93 126 0 1077 1
22 6 1 1077 1
22 6 0 1077 1
32 9 1 1077 1
32 9 0 1077 1
55 28 1 1077 1
55 28 0 1077 1
1 39 1 1078 1
1 39 0 1078 1
6 160 1 1078 0
24 29 1 1078 1
24 29 0 1078 1
32 9 1 1078 1
32 9 0 1078 1
28 1 1 1079 1
28 1 0 1079 1
27 168 1 1079 0
66 100 1 1079 1
66 100 0 1079 1
1 167 1 1079 0
2 73 1 1080 1
2 73 0 1080 1
52 4 1 1080 1
52 4 0 1080 1
7 104 1 1080 1
7 104 0 1080 1
50 87 1 1080 1
50 87 0 1080 1
42 33 1 1080 1
42 33 0 1080 1
63 87 1 1080 1
63 87 0 1080 1
8 4 1 1080 1
8 4 0 1080 1
14 6 1 1080 1
14 6 0 1080 1
94 4 1 1080 1
94 4 0 1080 1
24 29 1 1080 1
24 29 0 1080 1
66 7 1 1080 1
66 7 0 1080 1
57 116 1 1081 1
57 116 0 1081 1
45 6 1 1081 1
45 6 0 1081 1
22 6 1 1081 1
22 6 0 1081 1
19 49 1 1083 1
19 49 0 1083 1
28 6 1 1084 1
28 6 0 1084 1
66 7 1 1084 1
66 7 0 1084 1
44 82 1 1085 1
44 82 0 1085 1
46 39 1 1085 1
46 39 0 1085 1
21 47 1 1086 1
21 47 0 1086 1
36 168 1 1086 0
93 115 1 1086 1
93 115 0 1086 1
45 6 1 1086 1
45 6 0 1086 1
23 58 1 1087 1
23 58 0 1087 1
57 116 1 1087 1
57 116 0 1087 1
87 52 1 1088 1
87 52 0 1088 1
90 78 1 1088 1
90 78 0 1088 1
80 10 1 1088 1
80 10 0 1088 1
50 6 1 1088 1
50 6 0 1088 1
44 69 1 1088 1
44 69 0 1088 1
79 56 1 1089 1
79 56 0 1089 1
18 54 1 1089 1
18 54 0 1089 1
5 3 1 1089 1
5 3 0 1089 1
26 5 1 1090 1
26 5 0 1090 1
67 2 1 1090 1
67 2 0 1090 1
48 30 1 1090 1
48 30 0 1090 1
99 169 1 1090 0
30 29 1 1090 1
30 29 0 1090 1
31 20 1 1090 1
31 20 0 1090 1
51 1 1 1090 1
51 1 0 1090 1
46 39 1 1090 1
46 39 0 1090 1
31 165 1 1090 0
41 19 1 1091 1
41 19 0 1091 1
54 0 1 1091 1
54 0 0 1091 1
48 29 1 1091 1
48 29 0 1091 1
41 73 1 1091 1
41 73 0 1091 1
19 49 1 1092 1
19 49 0 1092 1
23 58 1 1092 1
23 58 0 1092 1
48 29 1 1092 1
48 29 0 1092 1
6 160 0 1093 1
71 6 1 1094 1
71 6 0 1094 1
12 75 1 1094 1
12 75 0 1094 1
37 62 1 1094 1
37 62 0 1094 1
5 3 1 1094 1
5 3 0 1094 1
63 87 1 1095 1
63 87 0 1095 1
28 6 1 1095 1
28 6 0 1095 1
50 6 1 1095 1
50 6 0 1095 1
26 5 1 1095 1
26 5 0 1095 1
30 29 1 1095 1
30 29 0 1095 1
37 108 1 1095 1
37 108 0 1095 1
70 10 1 1096 1
70 10 0 1096 1
59 125 1 1096 1
59 125 0 1096 1
70 96 1 1096 1
70 96 0 1096 1
58 74 1 1097 1
58 74 0 1097 1
55 28 1 1097 1
55 28 0 1097 1
44 69 1 1097 1
44 69 0 1097 1
6 46 1 1097 1
6 46 0 1097 1
12 75 1 1097 1
12 75 0 1097 1
65 57 1 1098 1
65 57 0 1098 1
38 14 1 1098 1
38 14 0 1098 1
67 2 1 1098 1
67 2 0 1098 1
71 1 1 1098 1
71 1 0 1098 1
65 23 1 1099 1
65 23 0 1099 1
85 31 1 1100 1
85 31 0 1100 1
78 109 1 1100 1
78 109 0 1100 1
8 6 1 1100 1
8 6 0 1100 1
94 35 1 1100 1
94 35 0 1100 1
22 100 1 1100 1
22 100 0 1100 1
85 0 1 1100 1
85 0 0 1100 1
53 17 1 1101 1
53 17 0 1101 1
10 46 1 1101 1
10 46 0 1101 1
20 72 1 1101 1
20 72 0 1101 1
13 25 1 1101 1
13 25 0 1101 1
20 85 1 1101 1
20 85 0 1101 1
76 47 1 1102 1
76 47 0 1102 1
24 4 1 1102 1
24 4 0 1102 1
71 1 1 1103 1
71 1 0 1103 1
61 60 1 1104 1
61 60 0 1104 1
35 53 1 1104 1
35 53 0 1104 1
54 46 1 1104 1
54 46 0 1104 1
83 29 1 1105 1
83 29 0 1105 1
16 6 1 1105 1
16 6 0 1105 1
17 51 1 1105 1
17 51 0 1105 1
11 43 1 1105 1
11 43 0 1105 1
66 4 1 1105 1
66 4 0 1105 1
10 160 1 1105 0
13 25 1 1105 1
13 25 0 1105 1
35 53 1 1105 1
35 53 0 1105 1
16 29 1 1105 1
16 29 0 1105 1
11 51 1 1105 1
11 51 0 1105 1
73 9 1 1106 1
73 9 0 1106 1
52 89 1 1106 1
52 89 0 1106 1
21 9 1 1106 1
21 9 0 1106 1
79 51 1 1106 1
79 51 0 1106 1
67 63 1 1106 1
67 63 0 1106 1
79 20 1 1106 1
79 20 0 1106 1
5 4 1 1107 1
5 4 0 1107 1
94 35 1 1107 1
94 35 0 1107 1
73 88 1 1107 1
73 88 0 1107 1
79 20 1 1107 1
79 20 0 1107 1
96 16 1 1108 1
96 16 0 1108 1
97 1 1 1108 1
97 1 0 1108 1
93 169 1 1108 0
45 58 1 1108 1
45 58 0 1108 1
87 7 1 1108 1
87 7 0 1108 1
38 168 1 1108 0
20 85 1 1108 1
20 85 0 1108 1
11 51 1 1108 1
11 51 0 1108 1
21 9 1 1108 1
21 9 0 1108 1
67 63 1 1108 1
67 63 0 1108 1
5 29 1 1108 1
5 29 0 1108 1
96 1 1 1108 1
96 1 0 1108 1
25 86 1 1109 1
25 86 0 1109 1
47 37 1 1109 1
47 37 0 1109 1
37 108 1 1109 1
37 108 0 1109 1
83 33 1 1109 1
83 33 0 1109 1
42 118 1 1110 1
42 118 0 1110 1
90 78 1 1110 1
90 78 0 1110 1
63 87 1 1110 1
63 87 0 1110 1
8 6 1 1110 1
8 6 0 1110 1
24 4 1 1110 1
24 4 0 1110 1
17 51 1 1110 1
17 51 0 1110 1
5 29 1 1110 1
5 29 0 1110 1
47 38 1 1110 1
47 38 0 1110 1
83 33 1 1110 1
83 33 0 1110 1
18 33 1 1111 1
18 33 0 1111 1
70 96 1 1111 1
70 96 0 1111 1
42 167 1 1112 0
18 88 1 1112 1
18 88 0 1112 1
88 60 1 1113 1
88 60 0 1113 1
29 59 1 1113 1
29 59 0 1113 1
46 40 1 1113 1
46 40 0 1113 1
22 73 1 1113 1
22 73 0 1113 1
45 58 1 1113 1
45 58 0 1113 1
100 161 0 1113 1
46 102 1 1113 1
46 102 0 1113 1
28 42 1 1114 1
28 42 0 1114 1
65 23 1 1114 1
65 23 0 1114 1
87 7 1 1114 1
87 7 0 1114 1
29 32 1 1114 1
29 32 0 1114 1
58 74 1 1115 1
58 74 0 1115 1
78 109 1 1115 1
78 109 0 1115 1
85 0 1 1115 1
85 0 0 1115 1
25 52 1 1115 1
25 52 0 1115 1
47 38 1 1115 1
47 38 0 1115 1
46 102 1 1115 1
46 102 0 1115 1
4 76 1 1116 1
4 76 0 1116 1
19 32 1 1116 1
19 32 0 1116 1
67 2 1 1116 1
67 2 0 1116 1
4 138 1 1116 1
4 138 0 1116 1
33 1 1 1117 1
33 1 0 1117 1
19 32 1 1117 1
19 32 0 1117 1
49 28 1 1118 1
49 28 0 1118 1
7 69 1 1118 1
7 69 0 1118 1
59 2 1 1118 1
59 2 0 1118 1
88 164 1 1118 0
29 32 1 1118 1
29 32 0 1118 1
79 21 1 1119 1
79 21 0 1119 1
18 88 1 1119 1
18 88 0 1119 1
79 111 1 1119 1
79 111 0 1119 1
84 15 1 1120 1
84 15 0 1120 1
23 4 1 1120 1
23 4 0 1120 1
48 30 1 1120 1
48 30 0 1120 1
73 88 1 1120 1
73 88 0 1120 1
4 138 1 1120 1
4 138 0 1120 1
23 6 1 1120 1
23 6 0 1120 1
40 10 1 1121 1
40 10 0 1121 1
2 73 1 1121 1
2 73 0 1121 1
14 55 1 1121 1
14 55 0 1121 1
52 89 1 1121 1
52 89 0 1121 1
22 73 1 1121 1
22 73 0 1121 1
7 66 1 1121 1
7 66 0 1121 1
50 91 1 1122 1
50 91 0 1122 1
49 49 1 1122 1
49 49 0 1122 1
50 58 1 1122 1
50 58 0 1122 1
30 30 1 1123 1
30 30 0 1123 1
12 4 1 1123 1
12 4 0 1123 1
12 6 1 1123 1
12 6 0 1123 1
51 121 1 1124 1
51 121 0 1124 1
33 1 1 1124 1
33 1 0 1124 1
14 55 1 1124 1
14 55 0 1124 1
30 6 1 1124 1
30 6 0 1124 1
51 103 1 1124 1
51 103 0 1124 1
66 4 1 1125 1
66 4 0 1125 1
16 29 1 1125 1
16 29 0 1125 1
63 87 1 1125 1
63 87 0 1125 1
24 12 1 1125 1
24 12 0 1125 1
84 15 1 1125 1
84 15 0 1125 1
23 6 1 1125 1
23 6 0 1125 1
24 67 1 1125 1
24 67 0 1125 1
54 46 1 1127 1
54 46 0 1127 1
25 52 1 1127 1
25 52 0 1127 1
50 58 1 1127 1
50 58 0 1127 1
32 19 1 1128 1
32 19 0 1128 1
57 9 1 1128 1
57 9 0 1128 1
8 90 1 1128 1
8 90 0 1128 1
5 4 1 1128 1
5 4 0 1128 1
100 18 1 1128 1
100 18 0 1128 1
12 6 1 1128 1
12 6 0 1128 1
37 15 1 1130 1
37 15 0 1130 1
28 42 1 1130 1
28 42 0 1130 1
17 56 1 1131 1
17 56 0 1131 1
51 103 1 1131 1
51 103 0 1131 1
44 70 1 1132 1
44 70 0 1132 1
76 48 1 1132 1
76 48 0 1132 1
97 1 1 1132 1
97 1 0 1132 1
48 168 1 1132 0
49 49 1 1133 1
49 49 0 1133 1
57 9 1 1133 1
57 9 0 1133 1
8 90 1 1133 1
8 90 0 1133 1
5 33 1 1133 1
5 33 0 1133 1
37 15 1 1133 1
37 15 0 1133 1
80 0 1 1134 1
80 0 0 1134 1
20 71 1 1134 1
20 71 0 1134 1
61 60 1 1135 1
61 60 0 1135 1
35 4 1 1135 1
35 4 0 1135 1
94 6 1 1135 1
94 6 0 1135 1
87 4 1 1135 1
87 4 0 1135 1
5 33 1 1135 1
5 33 0 1135 1
94 29 1 1135 1
94 29 0 1135 1
41 9 1 1136 1
41 9 0 1136 1
53 17 1 1136 1
53 17 0 1136 1
71 31 1 1136 1
71 31 0 1136 1
32 166 1 1136 0
76 4 1 1136 1
76 4 0 1136 1
42 167 0 1136 1
22 47 1 1137 1
22 47 0 1137 1
55 110 1 1138 1
55 110 0 1138 1
41 9 1 1138 1
41 9 0 1138 1
42 44 1 1138 1
42 44 0 1138 1
26 16 1 1139 1
26 16 0 1139 1
96 1 1 1140 1
96 1 0 1140 1
85 153 1 1140 1
85 153 0 1140 1
46 39 1 1140 1
46 39 0 1140 1
30 6 1 1140 1
30 6 0 1140 1
63 87 1 1140 1
63 87 0 1140 1
35 4 1 1140 1
35 4 0 1140 1
87 4 1 1140 1
87 4 0 1140 1
94 29 1 1140 1
94 29 0 1140 1
76 4 1 1140 1
76 4 0 1140 1
45 4 1 1141 1
45 4 0 1141 1
45 6 1 1141 1
45 6 0 1141 1
44 162 1 1143 0
4 17 1 1144 1
4 17 0 1144 1
13 15 1 1145 1
13 15 0 1145 1
19 82 1 1145 1
19 82 0 1145 1
18 89 1 1145 1
18 89 0 1145 1
24 67 1 1145 1
24 67 0 1145 1
45 6 1 1146 1
45 6 0 1146 1
23 58 1 1147 1
23 58 0 1147 1
11 52 1 1148 1
11 52 0 1148 1
58 2 1 1148 1
58 2 0 1148 1
67 2 1 1148 1
67 2 0 1148 1
40 10 1 1148 1
40 10 0 1148 1
19 69 1 1148 1
19 69 0 1148 1
1 167 0 1148 1
52 16 1 1149 1
52 16 0 1149 1
17 56 1 1149 1
17 56 0 1149 1
6 33 1 1150 1
6 33 0 1150 1
50 4 1 1150 1
50 4 0 1150 1
28 29 1 1150 1
28 29 0 1150 1
1 39 1 1150 1
1 39 0 1150 1
50 6 1 1150 1
50 6 0 1150 1
78 0 1 1151 1
78 0 0 1151 1
8 19 1 1151 1
8 19 0 1151 1
26 163 1 1151 0
6 1 1 1151 1
6 1 0 1151 1
8 73 1 1151 1
8 73 0 1151 1
79 111 1 1152 1
79 111 0 1152 1
23 58 1 1152 1
23 58 0 1152 1
11 28 1 1152 1
11 28 0 1152 1
29 28 1 1154 1
29 28 0 1154 1
66 6 1 1154 1
66 6 0 1154 1
12 75 1 1154 1
12 75 0 1154 1
37 62 1 1154 1
37 62 0 1154 1
85 169 1 1154 0
63 87 1 1155 1
63 87 0 1155 1
13 15 1 1155 1
13 15 0 1155 1
50 6 1 1155 1
50 6 0 1155 1
66 6 1 1155 1
66 6 0 1155 1
37 108 1 1155 1
37 108 0 1155 1
59 2 1 1156 1
59 2 0 1156 1
57 129 1 1156 1
57 129 0 1156 1
46 142 1 1156 1
46 142 0 1156 1
57 36 1 1156 1
57 36 0 1156 1
19 69 1 1157 1
19 69 0 1157 1
11 28 1 1157 1
11 28 0 1157 1
21 57 1 1158 1
21 57 0 1158 1
94 4 1 1158 1
94 4 0 1158 1
21 23 1 1159 1
21 23 0 1159 1
47 31 1 1160 1
47 31 0 1160 1
73 5 1 1160 1
73 5 0 1160 1
20 71 1 1160 1
20 71 0 1160 1
87 6 1 1160 1
87 6 0 1160 1
76 35 1 1160 1
76 35 0 1160 1
83 46 1 1161 1
83 46 0 1161 1
51 25 1 1161 1
51 25 0 1161 1
52 163 1 1161 0
97 47 1 1162 1
97 47 0 1162 1
35 26 1 1162 1
35 26 0 1162 1
28 168 1 1162 0
29 162 1 1162 0
84 16 1 1163 1
84 16 0 1163 1
6 1 1 1163 1
6 1 0 1163 1
4 161 1 1164 0
79 20 1 1164 1
79 20 0 1164 1
57 36 1 1164 1
57 36 0 1164 1
79 165 1 1164 0
2 82 1 1165 1
2 82 0 1165 1
14 4 1 1165 1
14 4 0 1165 1
25 51 1 1165 1
25 51 0 1165 1
24 6 1 1165 1
24 6 0 1165 1
1 116 1 1165 1
1 116 0 1165 1
66 80 1 1165 1
66 80 0 1165 1
73 5 1 1165 1
73 5 0 1165 1
83 160 1 1165 0
24 29 1 1165 1
24 29 0 1165 1
1 119 1 1165 1
1 119 0 1165 1
70 1 1 1166 1
70 1 0 1166 1
65 9 1 1166 1
65 9 0 1166 1
55 52 1 1166 1
55 52 0 1166 1
30 24 1 1166 1
30 24 0 1166 1
17 51 1 1166 1
17 51 0 1166 1
78 160 1 1166 0
12 168 1 1166 0
76 2 1 1166 1
76 2 0 1166 1
1 119 1 1166 1
1 119 0 1166 1
17 20 1 1166 1
17 20 0 1166 1
22 48 1 1167 1
22 48 0 1167 1
42 29 1 1167 1
42 29 0 1167 1
18 168 1 1167 0
30 24 1 1167 1
30 24 0 1167 1
17 20 1 1167 1
17 20 0 1167 1
100 16 1 1168 1
100 16 0 1168 1
80 1 1 1168 1
80 1 0 1168 1
45 58 1 1168 1
45 58 0 1168 1
46 9 1 1168 1
46 9 0 1168 1
25 51 1 1168 1
25 51 0 1168 1
16 41 1 1169 1
16 41 0 1169 1
49 32 1 1169 1
49 32 0 1169 1
37 108 1 1169 1
37 108 0 1169 1
100 33 1 1169 1
100 33 0 1169 1
63 87 1 1170 1
63 87 0 1170 1
94 4 1 1170 1
94 4 0 1170 1
35 89 1 1170 1
35 89 0 1170 1
24 29 1 1170 1
24 29 0 1170 1
65 4 1 1170 1
65 4 0 1170 1
2 162 1 1171 0
87 168 1 1172 0
59 0 1 1173 1
59 0 0 1173 1
51 163 1 1173 0
45 58 1 1173 1
45 58 0 1173 1
21 23 1 1174 1
21 23 0 1174 1
47 160 1 1175 0
84 163 1 1175 0
66 29 1 1175 1
66 29 0 1175 1
22 168 1 1175 0
7 1 1 1177 1
7 1 0 1177 1
5 18 1 1177 1
5 18 0 1177 1
70 168 1 1178 0
76 2 1 1178 1
76 2 0 1178 1
59 0 1 1178 1
59 0 0 1178 1
7 9 1 1178 1
7 9 0 1178 1
58 73 1 1179 1
58 73 0 1179 1
17 21 1 1179 1
17 21 0 1179 1
16 41 1 1179 1
16 41 0 1179 1
17 111 1 1179 1
17 111 0 1179 1
33 82 1 1180 1
33 82 0 1180 1
54 33 1 1180 1
54 33 0 1180 1
23 4 1 1180 1
23 4 0 1180 1
14 163 1 1180 0
65 12 1 1180 1
65 12 0 1180 1
23 6 1 1180 1
23 6 0 1180 1
65 67 1 1180 1
65 67 0 1180 1
71 10 1 1181 1
71 10 0 1181 1
80 75 1 1181 1
80 75 0 1181 1
63 168 1 1181 0
58 73 1 1181 1
58 73 0 1181 1
67 74 1 1182 1
67 74 0 1182 1
50 91 1 1182 1
50 91 0 1182 1
50 58 1 1182 1
50 58 0 1182 1
1 39 1 1183 1
1 39 0 1183 1
33 28 1 1183 1
33 28 0 1183 1
67 161 1 1184 0
1 167 1 1184 0
23 6 1 1185 1
23 6 0 1185 1
40 11 1 1187 1
40 11 0 1187 1
55 52 1 1187 1
55 52 0 1187 1
66 168 1 1187 0
50 58 1 1187 1
50 58 0 1187 1
41 19 1 1188 1
41 19 0 1188 1
20 72 1 1188 1
20 72 0 1188 1
57 9 1 1188 1
57 9 0 1188 1
5 18 1 1188 1
5 18 0 1188 1
20 85 1 1188 1
20 85 0 1188 1
11 140 1 1189 1
11 140 0 1189 1
42 167 1 1189 0
61 71 1 1190 1
61 71 0 1190 1
37 15 1 1190 1
37 15 0 1190 1
33 28 1 1190 1
33 28 0 1190 1
90 60 1 1191 1
90 60 0 1191 1
19 70 1 1192 1
19 70 0 1192 1
97 48 1 1192 1
97 48 0 1192 1
54 163 1 1192 0
53 16 1 1193 1
53 16 0 1193 1
13 16 1 1193 1
13 16 0 1193 1
17 111 1 1193 1
17 111 0 1193 1
20 85 1 1193 1
20 85 0 1193 1
13 1 1 1193 1
13 1 0 1193 1
59 139 1 1194 1
59 139 0 1194 1
96 10 1 1195 1
96 10 0 1195 1
30 4 1 1195 1
30 4 0 1195 1
100 33 1 1195 1
100 33 0 1195 1
94 4 1 1195 1
94 4 0 1195 1
65 6 1 1195 1
65 6 0 1195 1
23 80 1 1195 1
23 80 0 1195 1
8 9 1 1196 1
8 9 0 1196 1
6 31 1 1196 1
6 31 0 1196 1
35 89 1 1196 1
35 89 0 1196 1
7 9 1 1196 1
7 9 0 1196 1
41 166 1 1196 0
90 164 1 1196 0
76 84 1 1197 1
76 84 0 1197 1
97 29 1 1197 1
97 29 0 1197 1
73 16 1 1198 1
73 16 0 1198 1
40 160 1 1198 0
61 162 1 1198 0
58 100 1 1199 1
58 100 0 1199 1
49 43 1 1200 1
49 43 0 1200 1
57 163 1 1200 0
30 4 1 1200 1
30 4 0 1200 1
8 4 1 1200 1
8 4 0 1200 1
97 29 1 1200 1
97 29 0 1200 1
58 7 1 1200 1
58 7 0 1200 1
49 165 1 1200 0
45 4 1 1201 1
45 4 0 1201 1
80 75 1 1201 1
80 75 0 1201 1
19 162 1 1203 0
71 160 1 1204 0
53 163 1 1205 0
23 29 1 1205 1
23 29 0 1205 1
45 87 1 1205 1
45 87 0 1205 1
58 7 1 1206 1
58 7 0 1206 1
45 87 1 1206 1
45 87 0 1206 1
94 168 1 1207 0
65 168 1 1207 0
25 52 1 1208 1
25 52 0 1208 1
96 10 1 1208 1
96 10 0 1208 1
50 4 1 1210 1
50 4 0 1210 1
37 161 1 1210 0
17 20 1 1210 1
17 20 0 1210 1
73 163 1 1210 0
17 165 1 1210 0
11 165 1 1211 0
25 71 1 1212 1
25 71 0 1212 1
24 41 1 1214 1
24 41 0 1214 1
59 160 1 1215 0
46 57 1 1218 1
46 57 0 1218 1
46 1 1 1218 1
46 1 0 1218 1
21 9 1 1220 1
21 9 0 1220 1
20 71 1 1220 1
20 71 0 1220 1
25 71 1 1220 1
25 71 0 1220 1
76 161 1 1221 0
45 87 1 1221 1
45 87 0 1221 1
21 1 1 1221 1
21 1 0 1221 1
13 1 1 1222 1
13 1 0 1222 1
35 16 1 1223 1
35 16 0 1223 1
46 1 1 1223 1
46 1 0 1223 1
35 33 1 1224 1
35 33 0 1224 1
55 51 1 1225 1
55 51 0 1225 1
33 59 1 1225 1
33 59 0 1225 1
8 4 1 1225 1
8 4 0 1225 1
97 30 1 1225 1
97 30 0 1225 1
80 4 1 1225 1
80 4 0 1225 1
58 4 1 1225 1
58 4 0 1225 1
45 4 1 1225 1
45 4 0 1225 1
8 6 1 1225 1
8 6 0 1225 1
58 6 1 1225 1
58 6 0 1225 1
45 6 1 1225 1
45 6 0 1225 1
97 4 1 1226 1
97 4 0 1226 1
16 29 1 1227 1
16 29 0 1227 1
5 16 1 1228 1
5 16 0 1228 1
20 162 1 1228 0
16 6 1 1228 1
16 6 0 1228 1
23 29 1 1230 1
23 29 0 1230 1
50 4 1 1230 1
50 4 0 1230 1
80 88 1 1230 1
80 88 0 1230 1
8 6 1 1230 1
8 6 0 1230 1
58 6 1 1230 1
58 6 0 1230 1
97 4 1 1230 1
97 4 0 1230 1
16 6 1 1230 1
16 6 0 1230 1
30 15 1 1235 1
30 15 0 1235 1
55 165 1 1238 0
24 41 1 1239 1
24 41 0 1239 1
5 163 1 1240 0
50 12 1 1240 1
50 12 0 1240 1
8 80 1 1240 1
8 80 0 1240 1
50 67 1 1240 1
50 67 0 1240 1
7 19 1 1243 1
7 19 0 1243 1
21 1 1 1244 1
21 1 0 1244 1
80 88 1 1245 1
80 88 0 1245 1
30 15 1 1245 1
30 15 0 1245 1
6 10 1 1246 1
6 10 0 1246 1
25 72 1 1248 1
25 72 0 1248 1
33 162 1 1248 0
25 85 1 1248 1
25 85 0 1248 1
100 18 1 1250 1
100 18 0 1250 1
8 29 1 1250 1
8 29 0 1250 1
13 47 1 1252 1
13 47 0 1252 1
16 24 1 1252 1
16 24 0 1252 1
58 75 1 1254 1
58 75 0 1254 1
8 9 1 1254 1
8 9 0 1254 1
35 33 1 1255 1
35 33 0 1255 1
97 4 1 1255 1
97 4 0 1255 1
50 6 1 1255 1
50 6 0 1255 1
25 85 1 1255 1
25 85 0 1255 1
50 29 1 1255 1
50 29 0 1255 1
96 0 1 1256 1
96 0 0 1256 1
46 31 1 1256 1
46 31 0 1256 1
8 9 1 1256 1
8 9 0 1256 1
55 165 0 1257 1
55 20 1 1257 1
55 20 0 1257 1
16 24 1 1259 1
16 24 0 1259 1
97 4 1 1260 1
97 4 0 1260 1
50 29 1 1260 1
50 29 0 1260 1
58 75 1 1261 1
58 75 0 1261 1
13 166 1 1263 0
100 161 1 1265 0
45 55 1 1266 1
45 55 0 1266 1
46 155 1 1267 1
46 155 0 1267 1
6 10 1 1268 1
6 10 0 1268 1
55 21 1 1269 1
55 21 0 1269 1
45 55 1 1269 1
45 55 0 1269 1
55 111 1 1269 1
55 111 0 1269 1
55 111 1 1272 1
55 111 0 1272 1
13 166 0 1273 1
13 47 1 1273 1
13 47 0 1273 1
23 41 1 1274 1
23 41 0 1274 1
5 163 0 1278 1
46 41 1 1279 1
46 41 0 1279 1
7 164 1 1281 0
25 71 1 1282 1
25 71 0 1282 1
30 16 1 1283 1
30 16 0 1283 1
8 47 1 1283 1
8 47 0 1283 1
23 160 1 1283 0
55 20 1 1284 1
55 20 0 1284 1
30 25 1 1284 1
30 25 0 1284 1
55 165 1 1284 0
80 5 1 1285 1
80 5 0 1285 1
16 4 1 1285 1
16 4 0 1285 1
97 4 1 1285 1
97 4 0 1285 1
50 30 1 1285 1
50 30 0 1285 1
58 4 1 1285 1
58 4 0 1285 1
30 25 1 1285 1
30 25 0 1285 1
97 6 1 1285 1
97 6 0 1285 1
50 6 1 1286 1
50 6 0 1286 1
24 29 1 1287 1
24 29 0 1287 1
96 1 1 1290 1
96 1 0 1290 1
5 6 1 1290 1
5 6 0 1290 1
16 4 1 1290 1
16 4 0 1290 1
58 4 1 1290 1
58 4 0 1290 1
97 6 1 1290 1
97 6 0 1290 1
50 6 1 1290 1
50 6 0 1290 1
24 29 1 1290 1
